date_time,speed,lane,auto
2020-10-1514:55:36,79,1,1
2020-10-1514:55:37,76,1,1
2020-10-1514:55:38,,1,1
2020-10-1514:55:39,,1,1
2020-10-1514:55:40,80,1,1
2020-10-1514:55:41,,1,1
2020-10-1514:55:42,82,1,1
2020-10-1514:55:43,82,1,1
2020-10-1514:55:44,83,1,1
2020-10-1514:55:45,,1,1
2020-10-1514:55:46,84,1,1
2020-10-1514:55:47,85,1,1
2020-10-1514:55:46,85,1,1
2020-10-1514:55:49,85,1,1
2020-10-1514:55:50,,1,1
2020-10-1514:55:51,,1,1
2020-10-1514:55:52,,1,1
2020-10-1514:55:53,,1,1
2020-10-1514:55:54,83,1,1
2020-10-1514:55:55,83,1,1
2020-10-1514:55:56,,1,1
2020-10-1514:55:57,4,1,1
2020-10-1514:55:58,82,1,1
2020-10-1514:55:59,82,1,1
2020-10-1514:56:00,82,1,1
2020-10-1514:56:01,82,1,1
2020-10-1514:56:02,82,1,1
2020-10-1514:56:03,82,1,1
2020-10-1514:56:04,82,1,1
2020-10-1514:56:05,83,1,1
2020-10-1514:56:06,,1,1
2020-10-1514:56:07,,1,1
2020-10-1514:56:08,85,1,1
2020-10-1514:56:09,85,1,1
2020-10-1514:56:10,86,1,1
2020-10-1514:56:11,86,1,1
2020-10-1514:56:12,4,1,1
2020-10-1514:56:13,88,1,1
2020-10-1514:56:14,88,1,1
2020-10-1514:56:15,,1,1
2020-10-1514:56:16,,1,1
2020-10-1514:56:17,,1,1
2020-10-1514:56:18,88,1,1
2020-10-1514:56:19,89,1,1
2020-10-1514:56:20,4,1,1
2020-10-1514:56:21,89,1,1
2020-10-1514:56:22,89,1,1
2020-10-1514:56:23,90,1,1
2020-10-1514:56:24,90,1,1
2020-10-1514:56:25,90,1,1
2020-10-1514:56:26,90,1,1
2020-10-1514:56:27,89,1,1
2020-10-1514:56:28,,1,1
2020-10-1514:56:29,88,1,1
2020-10-1514:56:30,,1,1
2020-10-1514:56:31,,1,1
2020-10-1514:56:32,82,1,1
2020-10-1514:56:33,,1,0
2020-10-1514:56:34,65,1,0
2020-10-1514:56:35,,1,0
2020-10-1514:56:36,46,0,0
2020-10-1514:56:37,40,0,0
2020-10-1514:56:38,,0,0
2020-10-1514:56:39,38,0,0
2020-10-1514:56:40,39,0,0
2020-10-1514:56:41,40,0,0
2020-10-1514:56:42,42,0,0
2020-10-1514:56:43,,0,0
2020-10-1514:56:44,,0,0
2020-10-1514:56:45,,0,0
2020-10-1514:56:46,42,0,0
2020-10-1514:56:47,,0,0
2020-10-1514:56:46,39,0,0
2020-10-1514:56:49,,0,0
2020-10-1514:56:50,,0,0
2020-10-1514:56:51,38,0,0
2020-10-1514:56:52,39,0,0
2020-10-1514:56:53,40,0,0
2020-10-1514:56:54,43,0,0
2020-10-1514:56:55,45,0,0
2020-10-1514:56:56,46,0,0
2020-10-1514:56:57,44,0,0
2020-10-1514:56:58,,0,0
2020-10-1514:56:59,41,0,0
2020-10-1514:57:00,76,0,0
2020-10-1514:57:01,7,0,0
2020-10-1514:57:02,39,0,0
2020-10-1514:57:03,7,0,0
2020-10-1514:57:04,39,0,0
2020-10-1514:57:05,39,0,0
2020-10-1514:57:06,42,0,0
2020-10-1514:57:07,,0,0
2020-10-1514:57:08,18,0,0
2020-10-1514:57:09,,0,0
2020-10-1514:57:10,57,0,0
2020-10-1514:57:11,61,0,0
2020-10-1514:57:12,65,0,0
2020-10-1514:57:13,68,1,1
2020-10-1514:57:14,,1,1
2020-10-1514:57:15,,1,1
2020-10-1514:57:16,,1,1
2020-10-1514:57:17,,1,1
2020-10-1514:57:18,73,1,1
2020-10-1514:57:19,75,1,1
2020-10-1514:57:20,,1,1
2020-10-1514:57:21,78,1,1
2020-10-1514:57:22,82,1,0
2020-10-1514:57:23,86,1,0
2020-10-1514:57:24,,1,0
2020-10-1514:57:25,95,1,0
2020-10-1514:57:26,99,1,0
2020-10-1514:57:27,,1,0
2020-10-1514:57:28,101,1,0
2020-10-1514:57:29,101,1,1
2020-10-1514:57:30,101,1,1
2020-10-1514:57:31,98,1,0
2020-10-1514:57:32,95,1,0
2020-10-1514:57:33,,1,0
2020-10-1514:57:34,88,1,0
2020-10-1514:57:35,85,1,0
2020-10-1514:57:36,,1,0
2020-10-1514:57:37,78,1,1
2020-10-1514:57:38,,1,1
2020-10-1514:57:39,4,1,1
2020-10-1514:57:40,,1,1
2020-10-1514:57:41,,1,1
2020-10-1514:57:42,72,1,1
2020-10-1514:57:43,4,1,1
2020-10-1514:57:44,,1,1
2020-10-1514:57:45,68,1,0
2020-10-1514:57:46,66,1,0
2020-10-1514:57:47,64,1,0
2020-10-1514:57:48,63,1,0
2020-10-1514:57:49,61,1,0
2020-10-1514:57:50,,1,0
2020-10-1514:57:51,95,1,0
2020-10-1514:57:52,,0,0
2020-10-1514:57:53,51,0,0
2020-10-1514:57:54,51,0,0
2020-10-1514:57:55,52,0,0
2020-10-1514:57:56,,0,0
2020-10-1514:57:57,,0,0
2020-10-1514:57:58,4,0,0
2020-10-1514:57:59,59,0,0
2020-10-1514:58:00,61,1,1
2020-10-1514:58:01,61,1,1
2020-10-1514:58:02,60,1,1
2020-10-1514:58:03,59,1,1
2020-10-1514:58:04,59,1,1
2020-10-1514:58:05,4,1,0
2020-10-1514:58:06,4,0,0
2020-10-1514:58:07,,0,0
2020-10-1514:58:08,,0,0
2020-10-1514:58:09,51,0,0
2020-10-1514:58:10,,0,0
2020-10-1514:58:11,,0,0
2020-10-1514:58:12,49,0,0
2020-10-1514:58:13,4,0,0
2020-10-1514:58:14,,0,0
2020-10-1514:58:15,46,0,0
2020-10-1514:58:16,,0,0
2020-10-1514:58:17,37,0,0
2020-10-1514:58:18,32,0,0
2020-10-1514:58:19,25,0,0
2020-10-1514:58:20,18,0,0
2020-10-1514:58:21,11,0,0
2020-10-1514:58:22,,0,0
2020-10-1514:58:23,8,0,0
2020-10-1514:58:24,,0,0
2020-10-1514:58:25,,0,0
2020-10-1514:58:26,0,0,0
2020-10-1514:58:27,8,0,0
2020-10-1514:58:28,,0,0
2020-10-1514:58:29,0,0,0
2020-10-1514:58:30,6,0,0
2020-10-1514:58:31,0,0,0
2020-10-1514:58:32,0,0,0
2020-10-1514:58:33,0,0,0
2020-10-1514:58:34,0,0,0
2020-10-1514:58:35,0,0,0
2020-10-1514:58:36,0,0,0
2020-10-1514:58:37,0,0,0
2020-10-1514:58:38,0,0,0
2020-10-1514:58:39,0,0,0
2020-10-1514:58:40,0,0,0
2020-10-1514:58:41,0,0,0
2020-10-1514:58:42,8,0,0
2020-10-1514:58:43,8,0,0
2020-10-1514:58:44,0,0,0
2020-10-1514:58:45,,0,0
2020-10-1514:58:46,0,0,0
2020-10-1514:58:47,0,0,0
2020-10-1514:58:48,,0,0
2020-10-1514:58:49,70,0,0
2020-10-1514:58:50,,0,0
2020-10-1514:58:51,38,0,0
2020-10-1514:58:52,45,0,0
2020-10-1514:58:53,50,0,0
2020-10-1514:58:54,96,0,0
2020-10-1514:58:55,61,0,0
2020-10-1514:58:56,68,0,0
2020-10-1514:58:57,73,0,0
2020-10-1514:58:58,,0,0
2020-10-1514:58:59,85,0,0
2020-10-1514:59:00,,0,0
2020-10-1514:59:01,4,0,0
2020-10-1514:59:02,89,0,0
2020-10-1514:59:03,86,0,0
2020-10-1514:59:04,82,0,0
2020-10-1514:59:05,,0,0
2020-10-1514:59:06,,0,0
2020-10-1514:59:07,66,0,0
2020-10-1514:59:08,,0,0
2020-10-1514:59:09,45,0,0
2020-10-1514:59:10,36,0,0
2020-10-1514:59:11,,0,0
2020-10-1514:59:12,36,0,0
2020-10-1514:59:13,36,0,0
2020-10-1514:59:14,34,0,0
2020-10-1514:59:15,32,0,0
2020-10-1514:59:16,35,0,0
2020-10-1514:59:17,36,0,0
2020-10-1514:59:18,35,0,0
2020-10-1514:59:19,,0,0
2020-10-1514:59:20,25,0,0
2020-10-1514:59:21,,0,0
2020-10-1514:59:22,7,0,0
2020-10-1514:59:23,,0,0
2020-10-1514:59:24,23,0,0
2020-10-1514:59:25,27,0,0
2020-10-1514:59:26,33,0,0
2020-10-1514:59:27,36,0,0
2020-10-1514:59:28,38,0,0
2020-10-1514:59:29,39,0,0
2020-10-1514:59:30,,0,0
2020-10-1514:59:31,46,0,0
2020-10-1514:59:32,48,0,0
2020-10-1514:59:33,49,0,0
2020-10-1514:59:34,,0,0
2020-10-1514:59:35,47,0,0
2020-10-1514:59:36,45,0,0
2020-10-1514:59:37,,0,0
2020-10-1514:59:38,,0,0
2020-10-1514:59:39,,0,0
2020-10-1514:59:40,,0,0
2020-10-1514:59:41,40,0,0
2020-10-1514:59:42,42,0,0
2020-10-1514:59:43,44,0,0
2020-10-1514:59:44,45,0,0
2020-10-1514:59:45,48,0,0
2020-10-1514:59:46,91,0,0
2020-10-1514:59:47,,0,0
2020-10-1514:59:468,,0,0
2020-10-1514:59:49,61,0,0
2020-10-1514:59:50,64,0,0
2020-10-1514:59:51,67,1,0
2020-10-1514:59:52,69,1,1
2020-10-1514:59:53,48,1,1
2020-10-1514:59:54,,1,1
2020-10-1514:59:55,70,1,1
2020-10-1514:59:56,,1,1
2020-10-1514:59:57,,1,1
2020-10-1514:59:58,,1,1
2020-10-1514:59:59,1,1,1
2020-10-1515:00:00,72,1,1
2020-10-1515:00:01,72,1,1
2020-10-1515:00:02,4,1,1
2020-10-1515:00:03,,1,1
2020-10-1515:00:04,71,1,1
2020-10-1515:00:05,,1,1
2020-10-1515:00:06,,1,1
2020-10-1515:00:07,70,1,1
2020-10-1515:00:08,40,1,0
2020-10-1515:00:09,70,1,0
2020-10-1515:00:10,70,1,0
2020-10-1515:00:11,69,1,0
2020-10-1515:00:12,69,1,0
2020-10-1515:00:13,70,0,0
2020-10-1515:00:14,69,0,0
2020-10-1515:00:15,65,0,0
2020-10-1515:00:16,63,0,0
2020-10-1515:00:17,60,0,0
2020-10-1515:00:18,,0,0
2020-10-1515:00:19,4,1,0
2020-10-1515:00:20,60,1,0
2020-10-1515:00:21,67,1,1
2020-10-1515:00:22,62,1,1
2020-10-1515:00:23,62,1,1
2020-10-1515:00:24,64,1,1
2020-10-1515:00:25,,0,1
2020-10-1515:00:26,69,1,1
2020-10-1515:00:27,,1,1
2020-10-1515:00:28,,1,1
2020-10-1515:00:29,79,1,1
2020-10-1515:00:30,,1,0
2020-10-1515:00:31,,1,0
2020-10-1515:00:32,,1,0
2020-10-1515:00:33,83,1,0
2020-10-1515:00:34,85,1,1
2020-10-1515:00:35,86,1,0
2020-10-1515:00:36,,1,0
2020-10-1515:00:37,89,1,0
2020-10-1515:00:38,48,0,0
2020-10-1515:00:39,90,0,0
2020-10-1515:00:40,90,0,0
2020-10-1515:00:41,90,0,0
2020-10-1515:00:42,90,0,0
2020-10-1515:00:43,90,0,0
2020-10-1515:00:44,90,0,0
2020-10-1515:00:45,,0,1
2020-10-1515:00:46,,0,1
2020-10-1515:00:47,90,0,1
2020-10-1515:00:46,90,0,1
2020-10-1515:00:49,90,0,1
2020-10-1515:00:50,90,0,1
2020-10-1515:00:51,90,0,1
2020-10-1515:00:52,90,0,1
2020-10-1515:00:53,90,0,1
2020-10-1515:00:54,90,0,1
2020-10-1515:00:55,90,0,1
2020-10-1515:00:56,90,0,1
2020-10-1515:00:57,90,0,1
2020-10-1515:00:58,90,0,1
2020-10-1515:00:59,90,0,1
2020-10-1515:01:00,90,0,1
2020-10-1515:01:01,90,0,0
2020-10-1515:01:02,90,0,0
2020-10-1515:01:03,90,0,0
2020-10-1515:01:04,90,0,0
2020-10-1515:01:05,90,0,0
2020-10-1515:01:06,90,0,0
2020-10-1515:01:07,90,0,0
2020-10-1515:01:08,89,0,1
2020-10-1515:01:09,85,0,1
2020-10-1515:01:10,83,0,1
2020-10-1515:01:11,,0,1
