date_time,speed,lane,auto,lane_white_avg,lane_green_avg,auto_white_avg,auto_green_avg
,75,0,0,14.8719,0,2.5407,0
,,0,0,14.7464,0,2.4643,0
,75,0,0,14.8698,0,2.5057,0
,75,0,0,14.7779,0,2.4095,0
,75,0,0,15.3772,0,2.7178,0
,79,0,0,14.8219,0,2.692,0
,,0,0,14.1426,0,2.7188,0
,,0,0,14.6273,0,2.6303,0
,,0,0,14.2111,0,2.5937,0
,,0,0,14.3299,0,2.6677,0
,,0,0,14.696,0,2.5816,0
,,0,0,14.3485,0,2.6458,0
,,0,0,14.1426,0,2.6498,0
,,0,0,14.0931,0,2.7141,0
,75,0,0,14.0795,0,2.6769,0
,75,0,0,13.9028,0,2.6769,0
,75,0,0,14.9467,0,2.7049,0
,,0,0,14.9198,0,2.7889,0
,,0,0,14.7638,0,2.7294,0
,,0,0,14.5749,0,2.7054,0
,,0,0,14.3351,0,2.7291,0
,,0,0,14.3279,0,2.6967,0
,,0,0,14.4793,0,2.6493,0
,,0,0,14.4965,0,2.6909,0
,,0,0,14.7659,0,2.6435,0
,,0,0,14.169,0,2.5194,0
,,0,0,14.5858,0,2.5528,0
,,0,0,14.1799,0,2.6648,0
,,0,0,14.1736,0,2.7544,0
,,0,0,14.852,0,2.7686,0
,,0,0,14.0319,0,2.7391,0
,,0,0,14.5928,0,2.5628,0
,,0,0,14.718,0,2.596,0
,,0,0,14.2768,0,2.6303,0
,,0,0,13.8737,0,2.5123,0
,78,0,0,13.8805,0,2.5141,0
,,0,0,13.9473,0,2.6714,0
,78,0,0,9.7015,0,2.796,0
,,0,0,5.4054,0,2.7333,0
,,0,0,4.4314,0,2.8037,0
,,0,0,13.3625,0,2.8303,0
,,0,0,13.7342,0,2.8769,0
,80,0,0,14.1166,0,2.8092,0
,18,0,0,13.7123,0,2.6714,0
,80,0,0,14.1381,0,2.6437,0
,80,0,0,13.6434,0,2.6532,0
,80,0,0,13.9523,0,2.4422,0
,80,0,0,14.5331,0,2.4432,0
,18,0,0,15.7772,0,2.5897,0
,80,0,0,15.191,0,2.3686,0
,80,0,0,16.2269,0,2.4332,0
,80,0,0,14.7727,0,2.1992,0
,80,0,0,14.5754,0,2.517,0
,,0,0,14.967,0,2.5141,0
,,0,0,15.2115,0,2.4975,0
,,0,0,14.6233,0,2.2862,0
,,0,0,15.4574,0,2.454,0
,,0,0,13.078,0,2.2646,0
,,0,0,13.3833,0,2.3768,0
,,0,0,13.5365,0,4.6574,0
,76,0,0,13.5489,0,5.7294,0
,,0,0,12.9672,0,5.9291,0
,76,0,0,12.8897,0,4.8055,0
,75,0,0,12.8976,0,5.9262,0
,75,0,0,12.1471,0,3.5468,0
,,0,0,11.4174,0,2.1286,0
,,0,0,12.2395,0,2.3233,0
,79,0,0,13.5941,0,2.3771,0
,,0,0,13.7347,0,2.5744,0
,,0,0,13.9534,0,2.5481,0
,,0,0,13.3901,0,2.4174,0
,,0,0,14.2488,0,2.4472,0
,,0,0,13.7125,0,2.4893,0
,79,0,0,15.2235,0,2.4888,0
,79,0,0,14.6942,0,2.4524,0
,75,0,0,11.9006,0,2.4722,0
,,0,0,11.0224,0,2.1681,0
,75,0,0,10.8967,0,2.2419,0
,75,0,0,10.7849,0,2.2092,0
,75,0,0,10.9042,0,2.225,0
,76,0,0,10.92,0,2.361,0
,76,0,0,11.1756,0,2.3299,0
,76,0,0,10.7369,0,2.3871,0
,,0,0,10.748,0,2.2711,0
,77,0,0,10.6242,0,2.2872,0
,,0,0,10.765,0,2.2999,0
,78,0,0,10.5073,0,2.3078,0
,,0,0,10.7383,0,2.2569,0
,79,0,0,10.5313,0,2.2422,0
,79,0,0,10.56,0,2.2292,0
,18,0,0,10.5498,0,2.2356,0
,80,0,0,10.2793,0,2.1673,0
,18,0,0,10.2728,0,2.1381,0
,,0,0,10.311,0,2.2414,0
,87,0,0,9.6212,0,2.0314,0
,81,0,0,9.9024,0,2.1302,0
,82,0,0,11.2954,0,2.3597,0
,4,0,0,12.4698,0,2.4493,0
,4,0,0,12.9718,0,2.5505,0
,82,0,0,13.3919,0,2.5594,0
,,0,0,13.1329,0,2.5626,0
,83,0,0,13.0633,0,2.5679,0
,83,0,0,12.8748,0,2.5721,0
,,0,0,12.8255,0,2.6661,0
,84,0,0,12.936,0,2.732,0
,,0,0,12.8967,0,2.7507,0
,85,0,0,13.1318,0,2.6893,0
,85,0,0,12.7668,0,2.6572,0
,85,0,0,12.5403,0,2.536,0
,85,0,0,13.3331,0,2.4819,0
,85,0,0,12.9223,0,2.5057,0
,85,0,0,13.4888,0,2.5333,0
,85,0,0,13.7916,0,2.4337,0
,85,0,0,14.1968,0,2.5584,0
,85,0,0,14.8477,0,2.3594,0
,84,0,0,14.473,0,2.2901,0
,,0,0,14.4705,0,2.3318,0
,,0,0,13.9882,0,2.4538,0
,,0,0,13.1729,0,2.5513,0
,83,0,0,14.2278,0,2.5613,0
,83,0,0,13.4228,0,2.7162,0
,83,0,0,12.9901,0,2.5254,0
,83,0,0,13.2151,0,2.6464,0
,83,0,0,12.7555,0,2.7481,0
,83,0,0,13.1046,0,2.5499,0
,83,0,0,13.2908,0,2.5805,0
,83,0,0,13.7107,0,2.6163,0
,83,0,0,13.6597,0,2.5141,0
,83,0,0,13.4,0,2.5476,0
,83,0,0,13.5781,0,2.6796,0
,,0,0,14.0427,0,2.6638,0
,,0,0,13.7193,0,2.736,0
,,0,0,14.0658,0,2.6055,0
,,0,0,14.0732,0,2.5958,0
,83,0,0,14.4931,0,2.6387,0
,,0,0,14.3745,0,2.7262,0
,,0,0,14.4811,0,2.7473,0
,83,0,0,13.8154,0,2.7874,0
,83,0,0,13.3686,0,2.7895,0
,84,0,0,13.198,0,2.6598,0
,84,0,0,13.7991,0,2.7557,0
,84,0,0,13.1903,0,2.8192,0
,85,0,0,12.7437,0,2.7984,0
,85,0,0,12.9297,0,2.7979,0
,86,0,0,12.7062,0,2.7349,0
,,0,0,11.824,0,2.5937,0
,,0,0,12.0174,0,2.5104,0
,4,0,0,12.209,0,2.5539,0
,,0,0,12.1763,0,2.3779,0
,,0,0,12.4969,0,2.4551,0
,,0,0,12.3026,0,2.3926,0
,,0,0,12.0655,0,2.3157,0
,,0,0,12.3828,0,2.3802,0
,,0,0,12.2624,0,2.3613,0
,,0,0,12.1019,0,2.3615,0
,87,0,0,11.8362,0,2.3984,0
,87,0,0,11.508,0,2.3333,0
,,0,0,10.5684,0,2.2037,0
,,0,0,10.6393,0,2.176,0
,87,0,0,9.8287,0,2.0941,0
,4,0,0,9.374,0,1.9979,0
,,0,0,9.0877,0,1.9937,0
,87,0,0,7.1643,0,1.7217,0
,,0,0,4.7724,0,0.5929,0
,,0,0,3.7919,0,0.7621,0
,,0,0,0.3051,0,0,0
,,0,0,2.447,0,0,0
,,0,0,1.6472,0,0,0
,,0,0,1.1026,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,86,0,0,2.424,0,1.2777,0
,,0,1,1.2237,0,0,2.9749
,,0,1,0.2635,0,0,3.0596
,86,0,1,0.0922,0,0,3.0952
,,0,1,1.607,0,0,3.0971
,4,0,1,1.5956,0,0,2.9888
,87,0,1,1.5122,0,0,2.885
,4,0,1,1.2479,0,0,2.9071
,,0,1,1.4054,0,0,2.919
,,0,1,1.3458,0,0,2.9214
,89,0,1,1.2817,0,0,2.7249
,89,0,1,1.0014,0,0,2.6621
,89,0,1,1.0821,0,0,2.7188
,89,0,1,0.5165,0,0,2.75
,4,0,1,0.5151,0,0,2.838
,,0,1,0.6424,0,0,2.8167
,89,0,1,0.8513,0,0,2.1218
,89,0,1,0.9458,0,0,2.2777
,89,0,1,1.084,0,0,2.2921
,89,0,1,0.4872,0,0,1.9226
,4,0,1,1.0628,0,0,2.1831
,89,0,1,0.9045,0,0,2.2659
,,0,1,1.4068,0,0,2.7159
,,0,1,1.1736,0,0,2.5665
,88,0,1,1.1495,0,0,2.5491
,88,0,1,0.8008,0,0,2.0586
,4,0,1,0.7154,0,0,1.9603
,4,0,1,0.9596,0,0,2.1913
,4,0,1,0.4084,0,0,1.7922
,86,0,1,1.1639,0,0,2.1291
,86,0,1,0.958,0,0,2.1825
,86,0,1,0.3867,0,0,2.0522
,,0,1,0.2189,0,0,2.1443
,86,0,1,0.3003,0,0,2.2324
,,0,1,1.3473,0,0,2.4156
,86,0,1,0.9914,0,0,2.5986
,86,0,1,1.1803,0,0,2.4343
,4,0,1,1.0853,0,0,2.5529
,,0,1,0.7651,0,0,2.2485
,87,0,1,0.7061,0,0,2.2348
,,0,1,0.3092,0,0,2.2081
,,0,1,0.3067,0,0,2.3576
,,0,1,0.2786,0,0,2.3661
,88,0,1,0.3665,0,0,2.0621
,,0,1,0.4406,0,0,2.0019
,,0,1,0.3629,0,0,1.9337
,89,0,1,0.8106,0,0,2.1893
,,0,1,0.7334,0,0,2.109
,89,0,1,0.4815,0,0,2.1536
,,0,1,0.1385,0,0,1.7362
,89,0,1,0.1371,0,0,1.8888
,89,0,1,0.1088,0,0,1.8249
,89,0,1,0.1645,0,0,2.2018
,89,0,1,0.1913,0,0,2.1307
,90,0,1,0.5076,0,0,2.1678
,48,0,1,0,0,0,2.1067
,48,0,1,0,0,0,1.8356
,90,0,1,0,0,0,1.9266
,48,0,1,0.3024,0,0,2.1169
,48,0,1,0.4924,0,0,1.9741
,48,0,1,0.438,0,0,1.9653
,48,0,1,0.5299,0,0,2.1469
,90,0,1,0.5812,0,0,2.16
,48,0,1,0.4725,0,0,1.8401
,90,0,1,0.2387,0,0,1.7806
,4,0,1,0.216,0,0,1.687
,48,0,1,0.3744,0,0,1.706
,48,0,1,0.2169,0,0,1.6657
,70,0,1,0.3479,0,0.0314,1.7867
,70,0,1,0.4802,0,0,1.9105
,4,0,1,0.2698,0,0,2.1865
,4,0,1,0.2418,0,0,2.2342
,48,0,1,0.2432,0,0,2.1526
,90,0,1,0.442,0,0,2.1332
,48,0,1,0.3067,0,0,1.9462
,90,0,1,0.5061,0,0,2.009
,,0,1,0.116,0,0,2.4184
,,0,1,0.1178,0,0,2.3082
,,0,1,0.1176,0,0,2.2924
,24,0,1,0.1362,0,0,1.5643
,,0,1,0.1625,0,0,1.5924
,,0,1,0.1591,0,0,1.7664
,,0,1,0,0,0,1.2094
,97,0,1,0.0276,0,0,1.8339
,,0,1,0.1058,0,0,2.182
,,0,1,0.0273,0,0,2.0765
,,0,1,0,0,0,1.1982
,,0,1,0.1063,0,0,2.0893
,,0,1,0.7589,0,0,1.937
,,0,1,0.374,0,0,1.6625
,,0,1,0.5092,0,0,1.8081
,,0,0,0.3297,0,0,0
,,0,0,0.332,0,0,0
,4,0,0,0.4099,0,0,0
,90,0,0,0.6378,0,0,0
,90,0,0,0.6072,0,0,0
,48,0,0,0.4402,0,0,0
,90,0,0,0.3964,0,0,0
,,0,0,0.3171,0,0,0
,71,0,0,0.4234,0,0,0
,,0,0,0.3748,0,0,0
,71,0,0,0.5126,0,0,0
,,0,0,0.5353,0,0,0
,,0,0,0.4389,0,0,0
,,0,0,0.58,0,0,0
,90,0,0,0.6333,0,0,0
,48,0,0,0.1698,0,0,0
,90,0,0,0.537,0,0,0
,,0,0,0.2808,0,0,0
,89,0,0,1.1789,0,0,0
,89,0,0,0.9429,0,0,0
,,0,0,0.8669,0,0,0
,,0,0,0.9001,0,0,0
,,0,0,1.2846,0,0,0
,4,0,0,1.0667,0,0,0
,87,0,0,1.0737,0,0,0
,86,0,0,1.3766,0,0,0
,86,0,0,1.4307,0,0,0
,86,0,0,0.2558,0,0,0
,,0,0,0.6059,0,0,0
,,0,0,0.7083,0,0,0
,86,0,0,0.6447,0,0,0
,4,0,0,0.3519,0,0,0
,4,0,0,0.8829,0,0,0
,4,0,0,1.435,0,0,0
,4,0,1,1.609,0,0,2.2303
,87,0,1,1.7299,0,0,2.4796
,87,0,1,0.5253,0,0,2.6601
,87,0,1,1.0829,0,0,2.6174
,4,0,1,0.8212,0,0,2.7503
,,0,1,0.5953,0,0,3.1577
,87,0,1,0.4093,0,0,2.483
,87,0,1,0.1944,0,0,2.3261
,,0,1,0.3318,0,0,2.7833
,87,0,1,0.6111,0,0,2.7518
,4,0,1,0.7179,0,0,2.8314
,4,0,1,0.4692,0,0,3.4612
,,0,1,1.4005,0,0,2.8728
,,0,1,0.8431,0,0,2.8398
,87,0,1,0.6768,0,0,3.0272
,4,0,1,0.055,0,0,2.8306
,4,0,1,0.081,0,0,2.6573
,4,0,1,0.5551,0,0,2.2602
,86,0,1,0.7424,0,0,2.5085
,87,0,1,0.8093,0,0,2.442
,87,0,1,1.7248,0,0,2.7635
,4,0,1,1.3666,0,0,2.6728
,4,0,1,1.5501,0,0,2.6867
,87,0,1,0,0,0,2.5116
,87,0,1,0,0,0,2.6244
,4,0,1,0,0,0,2.5201
,4,0,1,0.3293,0,0,2.9031
,,0,1,0.685,0,0,2.4963
,,0,1,0.8063,0,0,2.7046
,4,0,1,1.2847,0,0,2.6995
,87,0,1,0.9702,0,0,2.641
,4,0,1,1.2328,0,0,2.4899
,4,0,1,0.0524,0,0,2.2285
,,0,1,0.027,0,0,2.4096
,,0,1,0.1595,0,0,2.2194
,86,0,1,0,0,0,2.3136
,86,0,1,0.0272,0,0,2.4134
,,0,1,0.0263,0,0,2.2631
,86,0,1,0,0,0,2.2623
,86,0,1,0,0,0,2.1866
,86,0,1,0.0526,0,0,2.2604
,85,0,1,0.1346,0,0,2.4625
,85,0,1,0.1074,0,0,2.4918
,85,0,1,0.0811,0,0,2.3849
,84,0,1,0.0546,0,0,2.3517
,,0,1,0.0825,0,0,2.3404
,83,0,1,0,0,0,2.4233
,83,0,1,0.1061,0,0,2.1495
,82,0,1,0.1348,0,0,2.2982
,82,0,1,0.1333,0,0,2.1903
,82,0,1,0.2527,0,0,2.3538
,87,0,1,0.3313,0,0,2.2251
,81,0,1,0.2115,0,0,2.3013
,87,0,1,0.7354,0,0,1.6291
,87,0,1,0.5639,0,0,1.824
,8,0,1,0.66,0,0,1.6408
,80,0,1,0.1867,0,0,1.6946
,80,0,1,0.1668,0,0,1.6996
,80,0,1,0.2128,0,0,1.5623
,80,0,1,0.0582,0,0,1.6146
,80,0,1,0.0537,0,0,1.4538
,80,0,1,0.0807,0,0,1.6216
,80,0,1,0,0,0,1.5861
,80,0,1,0,0,0,1.6028
,81,0,1,0.0524,0,0,1.5647
,87,0,1,0.0537,0,0,1.4078
,87,0,1,0.0274,0,0,1.4372
,87,0,1,0.0805,0,0,1.4366
,81,0,1,0.0263,0,0,1.4147
,87,0,1,0.0261,0,0,1.428
,87,0,1,0.0263,0,0,1.3718
,,0,1,0,0,0,1.2662
,,0,1,0,0,0,1.266
,87,0,1,0.0538,0,0,1.4366
,87,0,1,0.0533,0,0,1.1355
,,0,1,0,0,0,1.0827
,87,0,1,0,0,0,1.0816
,,0,1,0,0,0,1.1807
,87,0,1,0,0,0,1.1874
,87,0,1,0.0255,0,0,1.164
,87,0,1,0,0,0,1.0179
,,0,1,0.0261,0,0,0.9845
,87,0,1,0.027,0,0,0.9882
,87,0,1,0,0,0,0.9955
,87,0,1,0,0,0,0.8948
,87,0,1,0,0,0,0.957
,87,0,1,0,0,0,1.0147
,,0,1,0,0,0,0.9954
,,0,1,0,0,0,1.0019
,87,0,1,0,0,0,1.0096
,87,0,1,0,0,0,0.9217
,87,0,1,0,0,0,0.8532
,,0,1,0,0,0,0.9832
,,0,1,0,0,0,0.4696
,82,0,1,0,0,0,0.4709
,82,0,1,0,0,0,0.9012
,82,0,1,0,0,0,0.8948
,82,0,1,0,0,0,1.0768
,82,0,1,0,0,0,0.908
,82,0,1,0,0,0,0.9781
,82,0,1,0,0,0,1.001
,,0,1,0,0,0,1.1736
,83,0,1,0,0,0,2.2458
,83,0,1,0,0,0,1.716
,84,0,1,0.0799,0,0,1.4295
,84,0,1,0.0543,0,0,1.4051
,,0,1,0,0,0,1.1188
,,0,1,0,0,0,0.7153
,86,0,1,0,0,0,0.5447
,86,0,1,0,0,0,0.6507
,,0,1,0,0,0,0.8535
,2,0,1,0,0,0,0.7064
,3,0,1,0,0,0,2.7325
,,0,1,0,0,0,2.3946
,,0,1,0,0,0,2.1022
,,0,1,0,0,0,3.1161
,,0,1,0,0,0,5.8566
,,0,1,0,0,0,9.9609
,,0,1,0,0,0,9.8438
,,0,1,0,0,0,10.921
,,0,1,0,0,0,0.0656
,,0,1,0,0,0,0.41
,,0,1,0,0,0,0.7316
,84,0,1,0,0,0,0.7998
,,0,1,0,0,0,0.8784
,84,0,1,0,0,0,0.1983
,,0,1,0,0,0,0.9376
,84,0,1,0,0,0,1.2005
,,0,1,0,0,0,1.0241
,84,0,1,0,0,0,1.3294
,84,0,1,0,0,0,1.1354
,83,0,1,0,0,0,1.1553
,83,0,1,0,0,0,1.2072
,83,0,1,0,0,0,1.2813
,83,0,1,0.1374,0,0,1.3413
,,0,1,0,0,0,0.9922
,83,0,1,0.0276,0,0,1.1188
,82,0,1,0,0,0,1.3312
,83,0,1,0,0,0,0.9759
,83,0,1,0,0,0,1.0439
,,0,1,0,0,0,1.3087
,83,0,1,0,0,0,1.3112
,82,0,1,0,0,0,1.3308
,82,0,1,0.1121,0,0,2.1758
,82,0,1,0.2902,0,0,2.5172
,82,0,1,0.7277,0,0,2.8757
,82,0,1,0.3819,0,0,3.2506
,82,0,1,0,0,0,3.3406
,82,0,1,0,0,0,3.451
,82,0,1,0.3831,0,0,3.849
,82,0,1,0.6949,0,0,4.8883
,82,0,1,0.6149,0,0,4.5737
,82,0,1,1.409,0,0,4.9674
,,0,1,1.1053,0,0,5.3128
,82,0,1,0.1148,0,0,5.5881
,82,0,1,0.3426,0,0,5.335
,,0,1,0,0,0,5.0955
,,0,1,0,0,0,5.7355
,,0,1,0.7308,0,0,5.8573
,,0,1,0.3455,0,0,6.7718
,,0,1,1.5229,0,0,5.8291
,,0,1,1.1277,0,0,6.0168
,82,0,1,0.5334,0,0,6.0997
,82,0,1,0.4167,0,0,6.3062
,82,0,1,3.1618,0,0,6.2994
,82,0,1,3.099,0,0,6.1699
,82,0,1,2.5966,0,0,6.0695
,82,0,1,3.2226,0,0,5.8462
,82,0,1,1.5835,0,0,5.3797
,4,0,0,0.696,0,0,0
,,0,0,0,0,0,0
,82,0,0,0,0,0,0
,83,0,0,0,0,0,0
,83,0,0,0,0,0,0
,,0,0,0,0,0,0
,84,0,0,0,0,0,0
,,0,0,0,0,0,0
,86,0,0,0,0,0,0
,86,0,0,0,0,0,0
,87,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,,0,0,0,0,0,0
,88,0,0,1.5605,0,0,0
,,0,0,1.795,0,0,0
,89,0,0,1.866,0,0,0
,89,0,0,1.8672,0,0,0
,89,0,0,1.8472,0,0,0
,89,0,0,1.8312,0,0,0
,,0,0,2.2388,0,0,0
,48,0,0,2.2017,0,0,0
,48,0,0,0.0288,0,0,0
,90,0,0,1.398,0,0,0
,48,0,0,2.1926,0,0,0
,90,0,0,2.3949,0,0,0
,48,0,0,4.2374,0,0,0
,90,0,0,4.1983,0,0,0
,90,0,0,3.005,0,0,0
,48,0,0,4.0455,0,0,0
,48,0,0,3.5445,0,0,0
,48,0,0,3.4917,0,0,0
,48,0,0,3.3445,0,0,0
,48,0,0,3.3656,0,0,0
,48,0,0,3.3632,0,0,0
,48,0,0,2.2793,0,0,0
,48,0,0,2.2696,0,0,0
,48,0,0,2.1367,0,0,0
,48,0,0,2.7464,0,0,0
,90,1,0,0,5.2463,0,0
,90,1,0,0,5.2799,0,0
,,1,0,0,5.4903,0,0
,91,1,0,0,5.4925,0,0
,,1,0,0,5.1972,0,0
,90,1,1,0,5.2902,0,2.4628
,90,1,1,0,4.9974,0,3.8766
,48,1,1,0,7.7639,0,6.2036
,8,1,1,0,10.0941,0,8.8046
,,1,1,0,12.035,0,10.1845
,,1,0,0,0.7287,0,0
,,1,0,0.1572,1.1135,0,0
,48,1,0,0,1.1369,0,0
,48,1,0,0,1.547,0,0
,48,1,0,0,1.3829,0,0
,48,1,0,0,1.401,0,0
2020-10-0611:25:03,48,1,0,0,1.2964,0,0
2020-10-0611:25:03,48,1,0,0,1.4279,0,0
2020-10-0611:25:04,,1,1,0,1.5147,0,0.0434
2020-10-0611:25:04,,1,1,0,1.2268,0,0.0434
2020-10-0611:25:04,,1,1,0,1.3691,0,0.0647
2020-10-0611:25:05,,1,1,0,1.2241,0,0.0653
2020-10-0611:25:05,92,1,1,0,1.4632,0,0.022
2020-10-0611:25:05,,1,0,0,1.5095,0,0
2020-10-0611:25:06,,1,1,0,1.5105,0,0.0632
2020-10-0611:25:06,,1,1,0,14.3211,0,11.667
2020-10-0611:25:06,,1,1,0,14.4315,0,11.7633
2020-10-0611:25:07,91,1,1,0,15.991,0,13.257
2020-10-0611:25:07,,1,1,0,14.3787,0,11.9347
2020-10-0611:25:07,97,1,1,0.1309,13.8336,0,11.5867
2020-10-0611:25:08,4,1,1,0.137,13.9848,0,11.0071
2020-10-0611:25:08,,1,1,0.137,13.6911,0,11.0913
2020-10-0611:25:08,,1,1,0.1703,13.2558,0,11.2583
2020-10-0611:25:09,,1,1,0.1762,14.2011,0,11.6847
2020-10-0611:25:09,,1,1,0.169,14.7917,0,12.0731
2020-10-0611:25:09,,1,1,0.1345,14.2513,0,11.8007
2020-10-0611:25:10,91,1,1,0.137,14.2663,0,11.6394
2020-10-0611:25:10,,1,1,0.137,13.8042,0,11.4798
2020-10-0611:25:10,,1,1,0,14.5956,0,11.8968
2020-10-0611:25:11,,1,1,0,14.0171,0,11.6051
2020-10-0611:25:11,,1,1,0,14.8081,0,11.9998
2020-10-0611:25:11,,1,1,0,14.0194,0,11.3818
2020-10-0611:25:12,,1,1,0,13.906,0,11.4153
2020-10-0611:25:12,,1,1,0,14.0275,0,11.5189
2020-10-0611:25:12,,1,1,0.1531,13.2779,0,10.9096
2020-10-0611:25:13,,1,0,0,13.7195,0,0
2020-10-0611:25:13,,1,0,0,6.8752,0,0
2020-10-0611:25:13,,1,0,0,5.613,0,0
2020-10-0611:25:14,85,1,0,0,5.1702,0,0
2020-10-0611:25:14,82,1,0,0,5.0316,0,0
2020-10-0611:25:14,,1,0,0,4.8518,0,0
2020-10-0611:25:15,78,1,0,0,4.9571,0,0
2020-10-0611:25:15,77,1,0,0,5.2979,0,0
2020-10-0611:25:15,73,1,0,0,5.6014,0,0
2020-10-0611:25:16,72,1,0,0,5.7257,0,0
2020-10-0611:25:16,,1,0,0,5.3956,0,0
2020-10-0611:25:16,66,1,0,0,4.8203,0,0
2020-10-0611:25:17,67,1,0,0,4.9455,0,0
2020-10-0611:25:17,,1,0,0,4.5953,0,0
2020-10-0611:25:17,,0,0,1.3627,0,0,0
2020-10-0611:25:18,,0,0,2.1959,0,0,0
2020-10-0611:25:18,47,0,0,2.1474,0,0,0
2020-10-0611:25:18,45,0,0,1.5635,0,0,0
2020-10-0611:25:19,40,0,0,1.7297,0,0,0
2020-10-0611:25:19,,0,0,1.7427,0,0,0
2020-10-0611:25:19,,0,0,0.4345,0,0,0
2020-10-0611:25:20,,0,0,0.2266,0,0,0
2020-10-0611:25:20,,0,0,0.3138,0,0,0
2020-10-0611:25:20,,0,0,0,0,0,0
2020-10-0611:25:21,,0,0,0,0,0,0
2020-10-0611:25:21,,0,0,0.0288,0,0,0
2020-10-0611:25:21,,0,0,0.0281,0,0,0
2020-10-0611:25:22,,0,0,0,0,0,0
2020-10-0611:25:22,,0,0,0,0,0,0
2020-10-0611:25:22,,0,0,0.031,0,0,0
2020-10-0611:25:23,,0,0,0.055,0,0,0
2020-10-0611:25:23,,0,0,0.055,0,0,0
2020-10-0611:25:23,,0,0,0.6796,0,0,0
2020-10-0611:25:24,,0,0,0.6803,0,0,0
2020-10-0611:25:24,,0,0,0.6826,0,0,0
2020-10-0611:25:24,,0,0,1.1718,0,0,0
2020-10-0611:25:25,,0,0,1.2701,0,0,0
2020-10-0611:25:25,,0,0,1.2701,0,0,0
2020-10-0611:25:25,,0,0,1.7133,0,0,0
2020-10-0611:25:26,,0,0,1.7135,0,0,0
2020-10-0611:25:26,,0,0,1.7135,0,0,0
2020-10-0611:25:26,,0,0,1.7931,0,0,0
2020-10-0611:25:27,,0,0,1.7656,0,0,0
2020-10-0611:25:27,,0,0,1.7656,0,0,0
2020-10-0611:25:27,,0,0,1.5598,0,0,0
2020-10-0611:25:28,,0,0,1.5342,0,0,0
2020-10-0611:25:28,,0,0,1.5617,0,0,0
2020-10-0611:25:28,,0,0,1.5794,0,0,0
2020-10-0611:25:29,,0,0,1.5512,0,0,0
2020-10-0611:25:29,,0,0,1.5512,0,0,0
2020-10-0611:25:29,,0,0,1.4311,0,0,0
2020-10-0611:25:30,,0,0,1.5093,0,0,0
2020-10-0611:25:30,,0,0,1.5093,0,0,0
2020-10-0611:25:30,,0,0,0.9602,0,0,0
2020-10-0611:25:31,,0,0,0.9343,0,0,0
2020-10-0611:25:31,,0,0,0.991,0,0,0
2020-10-0611:25:31,,0,0,2.0045,0,0,0
2020-10-0611:25:32,,0,0,2.0047,0,0,0
2020-10-0611:25:32,,0,0,2.0047,0,0,0
2020-10-0611:25:32,,0,0,1.7831,0,0,0
2020-10-0611:25:33,,0,0,1.7803,0,0,0
2020-10-0611:25:33,,0,0,1.7803,0,0,0
2020-10-0611:25:33,,0,0,1.8399,0,0,0
2020-10-0611:25:34,,0,0,1.8399,0,0,0
2020-10-0611:25:34,,0,0,1.842,0,0,0
2020-10-0611:25:34,,0,0,0.4513,0,0,0
2020-10-0611:25:35,,0,0,0.4513,0,0,0
2020-10-0611:25:35,,0,0,0.4513,0,0,0
2020-10-0611:25:35,,0,0,0.3727,0,0,0
2020-10-0611:25:36,,0,0,0.3736,0,0,0
2020-10-0611:25:36,,0,0,0.3756,0,0,0
2020-10-0611:25:36,,0,0,1.8445,0,0,0
2020-10-0611:25:37,,0,0,1.6279,0,0,0
2020-10-0611:25:37,,0,0,1.8445,0,0,0
2020-10-0611:25:37,,0,0,1.8908,0,0,0
2020-10-0611:25:38,,0,0,1.9187,0,0,0
2020-10-0611:25:38,,0,0,1.9187,0,0,0
2020-10-0611:25:38,,0,0,1.909,0,0,0
2020-10-0611:25:39,,0,0,1.8533,0,0,0
2020-10-0611:25:39,,0,0,1.8533,0,0,0
2020-10-0611:25:39,,0,0,2.6713,0,0,0
2020-10-0611:25:40,,0,0,2.671,0,0,0
2020-10-0611:25:40,,0,0,2.697,0,0,0
2020-10-0611:25:40,,0,0,0.0261,0,0,0
2020-10-0611:25:41,,0,0,0.0261,0,0,0
2020-10-0611:25:41,,0,0,0.0273,0,0,0
2020-10-0611:25:41,,0,0,0.1128,0,0,0
2020-10-0611:25:42,,0,0,0.1128,0,0,0
2020-10-0611:25:42,,0,0,0.1128,0,0,0
2020-10-0611:25:42,,0,0,0.3233,0,0,0
2020-10-0611:25:43,,0,0,0.3233,0,0,0
2020-10-0611:25:43,,0,0,0.3233,0,0,0
2020-10-0611:25:43,,0,0,0.0579,0,0,0
2020-10-0611:25:44,,0,0,0.0579,0,0,0
2020-10-0611:25:44,,0,0,0.0579,0,0,0
2020-10-0611:25:44,,0,0,0.2395,0,0,0
2020-10-0611:25:45,,0,0,0.2392,0,0,0
2020-10-0611:25:45,,0,0,0.2392,0,0,0
2020-10-0611:25:45,,0,0,0.0286,0,0,0
2020-10-0611:25:46,,0,0,0,0,0,0
2020-10-0611:25:46,,0,0,0,0,0,0
