date,time,speed,lane,auto
2020-10-06,10:49:29,66,0,1
2020-10-06,10:49:29,65,0,1
2020-10-06,10:49:30,65,0,1
2020-10-06,10:49:30,15,0,1
2020-10-06,10:49:30,15,0,1
2020-10-06,10:49:31,14,0,1
2020-10-06,10:49:31,14,0,1
2020-10-06,10:49:31,14,0,1
2020-10-06,10:49:32,14,0,1
2020-10-06,10:49:32,14,0,1
2020-10-06,10:49:32,14,0,1
2020-10-06,10:49:33,14,0,1
2020-10-06,10:49:33,14,0,1
2020-10-06,10:49:33,14,0,1
2020-10-06,10:49:34,14,0,1
2020-10-06,10:49:34,14,0,1
2020-10-06,10:49:34,14,0,1
2020-10-06,10:49:35,14,0,1
2020-10-06,10:49:35,14,0,1
2020-10-06,10:49:35,14,0,1
2020-10-06,10:49:36,14,0,1
2020-10-06,10:49:36,14,0,1
2020-10-06,10:49:36,14,0,1
2020-10-06,10:49:37,14,0,1
2020-10-06,10:49:37,14,0,1
2020-10-06,10:49:37,14,0,1
2020-10-06,10:49:38,65,0,1
2020-10-06,10:49:38,65,0,1
2020-10-06,10:49:38,15,0,1
2020-10-06,10:49:39,15,0,1
2020-10-06,10:49:39,11,0,1
2020-10-06,10:49:39,11,0,1
2020-10-06,10:49:40,17,0,1
2020-10-06,10:49:40,17,0,1
2020-10-06,10:49:40,18,0,1
2020-10-06,10:49:41,18,0,1
2020-10-06,10:49:41,68,0,1
2020-10-06,10:49:41,18,0,1
2020-10-06,10:49:42,69,0,1
2020-10-06,10:49:42,69,0,1
2020-10-06,10:49:42,69,0,1
2020-10-06,10:49:43,69,0,1
2020-10-06,10:49:43,69,0,1
2020-10-06,10:49:43,69,0,1
2020-10-06,10:49:44,69,0,1
2020-10-06,10:49:44,19,0,1
2020-10-06,10:49:44,19,0,1
2020-10-06,10:49:45,18,0,1
2020-10-06,10:49:45,18,0,1
2020-10-06,10:49:45,17,0,1
2020-10-06,10:49:46,17,0,1
2020-10-06,10:49:46,11,0,1
2020-10-06,10:49:46,65,0,1
2020-10-06,10:49:47,65,0,1
2020-10-06,10:49:47,14,0,1
2020-10-06,10:49:47,14,0,1
2020-10-06,10:49:48,14,0,1
2020-10-06,10:49:48,13,0,1
2020-10-06,10:49:48,13,0,1
2020-10-06,10:49:49,,0,1
2020-10-06,10:49:49,,0,1
2020-10-06,10:49:49,,0,1
2020-10-06,10:49:50,,0,1
2020-10-06,10:49:50,58,0,1
2020-10-06,10:49:50,57,0,1
2020-10-06,10:49:51,51,0,1
2020-10-06,10:49:51,55,0,1
2020-10-06,10:49:51,54,0,1
2020-10-06,10:49:52,53,0,1
2020-10-06,10:49:52,53,0,1
2020-10-06,10:49:52,53,0,1
2020-10-06,10:49:53,52,0,1
2020-10-06,10:49:53,53,0,1
2020-10-06,10:49:53,53,0,1
2020-10-06,10:49:54,53,0,1
2020-10-06,10:49:54,53,0,1
2020-10-06,10:49:54,54,0,1
2020-10-06,10:49:55,54,0,1
2020-10-06,10:49:55,54,0,1
2020-10-06,10:49:55,54,0,1
2020-10-06,10:49:56,54,0,0
2020-10-06,10:49:56,54,0,0
2020-10-06,10:49:56,54,0,0
2020-10-06,10:49:57,54,0,0
2020-10-06,10:49:57,54,0,0
2020-10-06,10:49:57,54,0,0
2020-10-06,10:49:58,54,0,0
2020-10-06,10:49:58,54,0,0
2020-10-06,10:49:58,54,0,0
2020-10-06,10:49:59,55,0,0
2020-10-06,10:49:59,55,0,0
2020-10-06,10:49:59,56,0,0
2020-10-06,10:50:00,56,0,0
2020-10-06,10:50:00,56,0,0
2020-10-06,10:50:00,57,0,0
2020-10-06,10:50:01,57,0,0
2020-10-06,10:50:01,57,0,0
2020-10-06,10:50:01,58,0,0
2020-10-06,10:50:02,58,0,0
2020-10-06,10:50:02,59,0,0
2020-10-06,10:50:02,59,0,1
2020-10-06,10:50:03,60,0,1
2020-10-06,10:50:03,10,0,1
2020-10-06,10:50:03,11,0,1
2020-10-06,10:50:04,11,0,1
2020-10-06,10:50:04,12,0,1
2020-10-06,10:50:04,12,0,1
2020-10-06,10:50:05,13,0,1
2020-10-06,10:50:05,13,0,1
2020-10-06,10:50:05,14,0,1
2020-10-06,10:50:06,14,0,1
2020-10-06,10:50:06,15,0,1
2020-10-06,10:50:06,15,0,1
2020-10-06,10:50:07,11,0,1
2020-10-06,10:50:07,11,0,1
2020-10-06,10:50:07,11,0,1
2020-10-06,10:50:08,17,0,1
2020-10-06,10:50:08,18,0,1
2020-10-06,10:50:08,18,0,1
2020-10-06,10:50:09,19,0,1
2020-10-06,10:50:09,19,0,1
2020-10-06,10:50:09,70,0,1
2020-10-06,10:50:10,71,0,1
2020-10-06,10:50:10,71,0,1
2020-10-06,10:50:10,72,0,1
2020-10-06,10:50:11,72,0,1
2020-10-06,10:50:11,73,0,1
2020-10-06,10:50:11,73,0,1
2020-10-06,10:50:12,74,0,1
2020-10-06,10:50:12,74,0,1
2020-10-06,10:50:12,75,0,1
2020-10-06,10:50:13,71,0,1
2020-10-06,10:50:13,71,0,1
2020-10-06,10:50:13,77,0,1
2020-10-06,10:50:14,78,0,1
2020-10-06,10:50:14,78,0,1
2020-10-06,10:50:14,79,0,1
2020-10-06,10:50:15,79,0,1
2020-10-06,10:50:15,80,0,1
2020-10-06,10:50:15,80,0,1
2020-10-06,10:50:16,81,0,1
2020-10-06,10:50:16,82,0,1
2020-10-06,10:50:16,82,0,1
2020-10-06,10:50:17,83,0,1
2020-10-06,10:50:17,84,0,1
2020-10-06,10:50:17,84,0,1
2020-10-06,10:50:18,85,0,1
2020-10-06,10:50:18,81,0,1
2020-10-06,10:50:18,81,0,1
2020-10-06,10:50:19,87,0,1
2020-10-06,10:50:19,88,0,1
2020-10-06,10:50:19,88,0,1
2020-10-06,10:50:20,89,0,1
2020-10-06,10:50:20,89,0,1
2020-10-06,10:50:20,89,0,1
2020-10-06,10:50:21,89,0,1
2020-10-06,10:50:21,90,0,1
2020-10-06,10:50:21,90,0,1
2020-10-06,10:50:22,90,0,1
2020-10-06,10:50:22,90,0,1
2020-10-06,10:50:22,90,0,1
2020-10-06,10:50:23,90,0,1
2020-10-06,10:50:23,90,0,1
2020-10-06,10:50:23,90,0,1
2020-10-06,10:50:24,90,0,1
2020-10-06,10:50:24,90,0,1
2020-10-06,10:50:24,90,0,1
2020-10-06,10:50:25,90,0,1
2020-10-06,10:50:25,90,0,1
2020-10-06,10:50:25,90,0,1
2020-10-06,10:50:26,90,0,1
2020-10-06,10:50:26,90,0,1
2020-10-06,10:50:26,90,0,1
2020-10-06,10:50:27,90,0,1
2020-10-06,10:50:27,90,0,1
2020-10-06,10:50:27,90,0,1
2020-10-06,10:50:28,90,0,1
2020-10-06,10:50:28,90,0,1
2020-10-06,10:50:28,90,0,1
2020-10-06,10:50:29,90,0,1
2020-10-06,10:50:29,90,0,1
2020-10-06,10:50:29,90,0,1
2020-10-06,10:50:30,90,0,1
2020-10-06,10:50:30,90,0,1
2020-10-06,10:50:30,90,0,1
2020-10-06,10:50:31,90,0,1
2020-10-06,10:50:31,90,0,1
2020-10-06,10:50:31,90,0,1
2020-10-06,10:50:32,90,0,1
2020-10-06,10:50:32,90,0,1
2020-10-06,10:50:32,90,0,1
2020-10-06,10:50:33,90,0,1
2020-10-06,10:50:33,90,0,1
2020-10-06,10:50:33,90,0,1
2020-10-06,10:50:34,90,0,1
2020-10-06,10:50:34,90,0,1
2020-10-06,10:50:34,90,0,1
2020-10-06,10:50:35,5,0,1
2020-10-06,10:50:35,1,0,1
2020-10-06,10:50:35,1,0,1
2020-10-06,10:50:36,5,0,1
2020-10-06,10:50:36,91,0,1
2020-10-06,10:50:36,,0,1
2020-10-06,10:50:37,,0,1
2020-10-06,10:50:37,0,0,1
2020-10-06,10:50:37,,0,1
2020-10-06,10:50:38,,0,1
2020-10-06,10:50:38,,0,1
2020-10-06,10:50:38,,0,1
2020-10-06,10:50:39,0,0,1
2020-10-06,10:50:39,0,0,1
2020-10-06,10:50:39,7,0,1
2020-10-06,10:50:40,7,0,1
2020-10-06,10:50:40,97,0,1
2020-10-06,10:50:40,90,0,1
2020-10-06,10:50:41,90,0,1
2020-10-06,10:50:41,90,0,1
2020-10-06,10:50:41,90,0,1
2020-10-06,10:50:42,90,0,1
2020-10-06,10:50:42,90,0,1
2020-10-06,10:50:42,90,0,1
2020-10-06,10:50:43,90,0,1
2020-10-06,10:50:43,90,0,1
2020-10-06,10:50:43,90,0,1
2020-10-06,10:50:44,90,0,1
2020-10-06,10:50:44,90,0,1
2020-10-06,10:50:44,90,0,1
2020-10-06,10:50:45,90,0,1
2020-10-06,10:50:45,90,0,1
2020-10-06,10:50:45,90,0,1
2020-10-06,10:50:46,90,0,1
2020-10-06,10:50:46,90,0,1
2020-10-06,10:50:46,90,0,1
2020-10-06,10:50:47,90,0,1
2020-10-06,10:50:47,90,0,1
2020-10-06,10:50:47,90,0,1
2020-10-06,10:50:48,90,0,1
2020-10-06,10:50:48,90,0,1
2020-10-06,10:50:48,90,0,1
2020-10-06,10:50:49,90,0,1
2020-10-06,10:50:49,91,0,1
2020-10-06,10:50:49,91,0,1
2020-10-06,10:50:50,91,0,1
2020-10-06,10:50:50,91,0,1
2020-10-06,10:50:50,90,0,1
2020-10-06,10:50:51,90,0,1
2020-10-06,10:50:51,90,0,1
2020-10-06,10:50:51,90,0,1
2020-10-06,10:50:52,90,0,1
2020-10-06,10:50:52,90,0,1
2020-10-06,10:50:52,90,0,1
2020-10-06,10:50:53,90,0,1
2020-10-06,10:50:53,90,0,1
2020-10-06,10:50:53,8,0,1
2020-10-06,10:50:54,8,0,1
2020-10-06,10:50:54,8,0,1
2020-10-06,10:50:54,8,0,0
2020-10-06,10:50:55,8,0,0
2020-10-06,10:50:55,8,0,0
2020-10-06,10:50:55,8,0,0
2020-10-06,10:50:56,8,0,0
2020-10-06,10:50:56,8,0,0
2020-10-06,10:50:56,8,0,0
2020-10-06,10:50:57,8,0,0
2020-10-06,10:50:57,8,0,0
2020-10-06,10:50:57,8,0,0
2020-10-06,10:50:58,8,0,0
2020-10-06,10:50:58,8,0,0
2020-10-06,10:50:58,8,0,0
2020-10-06,10:50:59,8,0,0
2020-10-06,10:50:59,8,0,0
2020-10-06,10:50:59,8,0,0
2020-10-06,10:51:00,8,0,0
2020-10-06,10:51:00,8,0,0
2020-10-06,10:51:00,8,0,0
2020-10-06,10:51:01,8,0,0
2020-10-06,10:51:01,8,0,0
2020-10-06,10:51:01,8,0,0
2020-10-06,10:51:02,8,0,0
2020-10-06,10:51:02,8,0,0
2020-10-06,10:51:02,8,0,0
2020-10-06,10:51:03,8,0,0
2020-10-06,10:51:03,8,0,0
2020-10-06,10:51:03,8,0,0
2020-10-06,10:51:04,8,0,0
2020-10-06,10:51:04,8,0,0
2020-10-06,10:51:04,8,0,0
2020-10-06,10:51:05,8,0,0
2020-10-06,10:51:05,8,0,0
2020-10-06,10:51:05,8,0,0
2020-10-06,10:51:06,8,0,0
2020-10-06,10:51:06,8,0,0
2020-10-06,10:51:06,8,0,0
2020-10-06,10:51:07,8,0,0
2020-10-06,10:51:07,8,0,0
2020-10-06,10:51:07,8,0,0
2020-10-06,10:51:08,8,0,0
2020-10-06,10:51:08,8,0,0
2020-10-06,10:51:08,8,0,0
2020-10-06,10:51:09,8,0,0
2020-10-06,10:51:09,8,0,0
2020-10-06,10:51:09,8,0,0
2020-10-06,10:51:10,8,0,0
2020-10-06,10:51:10,8,0,0
2020-10-06,10:51:10,8,0,0
2020-10-06,10:51:11,8,0,0
2020-10-06,10:51:11,8,0,0
2020-10-06,10:51:11,8,0,0
2020-10-06,10:51:12,8,0,0
2020-10-06,10:51:12,8,0,0
2020-10-06,10:51:12,8,0,0
2020-10-06,10:51:13,8,0,0
2020-10-06,10:51:13,8,0,0
2020-10-06,10:51:13,8,0,0
2020-10-06,10:51:14,8,0,0
2020-10-06,10:51:14,8,0,0
2020-10-06,10:51:14,8,0,0
2020-10-06,10:51:15,8,0,0
2020-10-06,10:51:15,8,0,0
2020-10-06,10:51:15,8,0,0
2020-10-06,10:51:16,8,0,0
2020-10-06,10:51:16,8,0,0
2020-10-06,10:51:16,8,0,0
2020-10-06,10:51:17,8,0,0
2020-10-06,10:51:17,8,0,0
2020-10-06,10:51:17,8,0,0
2020-10-06,10:51:18,8,0,0
2020-10-06,10:51:18,8,0,0
2020-10-06,10:51:18,8,0,0
2020-10-06,10:51:19,8,0,0
2020-10-06,10:51:19,8,0,0
2020-10-06,10:51:19,8,0,0
2020-10-06,10:51:20,8,0,0
2020-10-06,10:51:20,8,0,0
2020-10-06,10:51:20,8,0,0
2020-10-06,10:51:21,8,0,0
2020-10-06,10:51:21,8,0,0
2020-10-06,10:51:21,8,0,0
2020-10-06,10:51:22,8,0,0
2020-10-06,10:51:22,8,0,0
2020-10-06,10:51:22,8,0,0
2020-10-06,10:51:23,8,0,0
2020-10-06,10:51:23,8,0,0
2020-10-06,10:51:23,8,0,0
2020-10-06,10:51:24,8,0,0
2020-10-06,10:51:24,8,0,0
2020-10-06,10:51:24,8,0,0
2020-10-06,10:51:25,8,0,0
2020-10-06,10:51:25,8,0,0
2020-10-06,10:51:25,8,0,0
2020-10-06,10:51:26,8,0,0
2020-10-06,10:51:26,8,0,0
2020-10-06,10:51:26,8,0,0
2020-10-06,10:51:27,8,0,0
2020-10-06,10:51:27,8,0,0
2020-10-06,10:51:27,8,0,0
2020-10-06,10:51:28,8,0,0
2020-10-06,10:51:28,8,0,0
2020-10-06,10:51:28,8,0,0
2020-10-06,10:51:29,8,0,0
2020-10-06,10:51:29,8,0,0
2020-10-06,10:51:29,8,0,0
2020-10-06,10:51:30,8,0,0
2020-10-06,10:51:30,8,0,0
2020-10-06,10:51:30,8,0,0
2020-10-06,10:51:31,8,0,0
2020-10-06,10:51:31,8,0,0
2020-10-06,10:51:31,8,0,0
2020-10-06,10:51:32,8,0,0
2020-10-06,10:51:32,8,0,0
2020-10-06,10:51:33,8,0,0
2020-10-06,10:51:33,8,0,0
2020-10-06,10:51:33,8,0,0
2020-10-06,10:51:34,8,0,0
2020-10-06,10:51:34,8,0,0
2020-10-06,10:51:34,8,0,0
2020-10-06,10:51:35,8,0,0
2020-10-06,10:51:35,8,0,0
2020-10-06,10:51:35,8,0,0
2020-10-06,10:51:36,8,0,0
2020-10-06,10:51:36,8,0,0
2020-10-06,10:51:36,8,0,0
2020-10-06,10:51:37,8,0,0
2020-10-06,10:51:37,8,0,0
2020-10-06,10:51:37,8,0,0
2020-10-06,10:51:38,8,0,0
2020-10-06,10:51:38,8,0,0
2020-10-06,10:51:38,8,0,0
2020-10-06,10:51:39,8,0,0
2020-10-06,10:51:39,8,0,0
2020-10-06,10:51:39,8,0,0
2020-10-06,10:51:40,8,0,0
2020-10-06,10:51:40,8,0,0
2020-10-06,10:51:40,8,0,0
2020-10-06,10:51:41,8,0,0
2020-10-06,10:51:41,8,0,0
2020-10-06,10:51:41,8,0,0
2020-10-06,10:51:42,8,0,0
2020-10-06,10:51:42,8,0,0
2020-10-06,10:51:42,8,0,0
2020-10-06,10:51:43,8,0,0
2020-10-06,10:51:43,8,0,0
2020-10-06,10:51:43,8,0,0
2020-10-06,10:51:44,8,0,0
2020-10-06,10:51:44,8,0,0
2020-10-06,10:51:44,8,0,0
2020-10-06,10:51:45,8,0,0
2020-10-06,10:51:45,8,0,0
2020-10-06,10:51:45,8,0,0
2020-10-06,10:51:46,8,0,0
2020-10-06,10:51:46,8,0,0
2020-10-06,10:51:46,8,0,0
2020-10-06,10:51:47,8,0,0
2020-10-06,10:51:47,8,0,0
2020-10-06,10:51:47,8,0,0
2020-10-06,10:51:48,8,0,0
2020-10-06,10:51:48,8,0,0
2020-10-06,10:51:48,8,0,0
2020-10-06,10:51:49,8,0,0
2020-10-06,10:51:49,8,0,0
2020-10-06,10:51:49,8,0,0
2020-10-06,10:51:50,8,0,0
2020-10-06,10:51:50,8,0,0
2020-10-06,10:51:50,8,0,0
2020-10-06,10:51:51,8,0,0
2020-10-06,10:51:51,8,0,0
2020-10-06,10:51:51,8,0,0
2020-10-06,10:51:52,8,0,0
2020-10-06,10:51:52,8,0,0
2020-10-06,10:51:52,8,0,0
2020-10-06,10:51:53,8,0,0
2020-10-06,10:51:53,8,0,0
2020-10-06,10:51:53,8,0,0
2020-10-06,10:51:54,8,0,0
2020-10-06,10:51:54,8,0,0
2020-10-06,10:51:54,85,0,0
2020-10-06,10:51:55,85,0,0
2020-10-06,10:51:55,,0,0
2020-10-06,10:51:55,,0,0
2020-10-06,10:51:56,,0,0
2020-10-06,10:51:56,,0,0
2020-10-06,10:51:56,,0,0
2020-10-06,10:51:57,,0,0
2020-10-06,10:51:57,,0,0
2020-10-06,10:51:57,,0,0
2020-10-06,10:51:58,,0,0
2020-10-06,10:51:58,,0,0
2020-10-06,10:51:58,,0,0
2020-10-06,10:51:59,,0,0
2020-10-06,10:51:59,,0,0
2020-10-06,10:51:59,,0,0
2020-10-06,10:52:00,,0,0
2020-10-06,10:52:00,,0,1
2020-10-06,10:52:00,87,0,1
2020-10-06,10:52:01,87,0,1
2020-10-06,10:52:01,87,0,1
2020-10-06,10:52:01,87,0,1
2020-10-06,10:52:02,87,0,1
2020-10-06,10:52:02,87,0,1
2020-10-06,10:52:02,87,0,1
2020-10-06,10:52:03,87,0,1
2020-10-06,10:52:03,87,0,1
2020-10-06,10:52:03,87,0,1
2020-10-06,10:52:04,,0,1
2020-10-06,10:52:04,,0,1
2020-10-06,10:52:04,,0,1
2020-10-06,10:52:05,,0,1
2020-10-06,10:52:05,,0,1
2020-10-06,10:52:05,,0,1
2020-10-06,10:52:06,,0,1
2020-10-06,10:52:06,,0,1
2020-10-06,10:52:06,,0,1
2020-10-06,10:52:07,,0,1
2020-10-06,10:52:07,,0,1
2020-10-06,10:52:07,,0,1
2020-10-06,10:52:08,,0,1
2020-10-06,10:52:08,,0,1
2020-10-06,10:52:08,,0,1
2020-10-06,10:52:09,,0,1
2020-10-06,10:52:09,,0,1
2020-10-06,10:52:09,,0,1
2020-10-06,10:52:10,,0,1
2020-10-06,10:52:10,,0,1
2020-10-06,10:52:10,,0,1
2020-10-06,10:52:11,,0,1
2020-10-06,10:52:11,90,0,1
2020-10-06,10:52:11,90,0,1
2020-10-06,10:52:12,90,0,1
2020-10-06,10:52:12,90,0,1
2020-10-06,10:52:12,90,0,1
2020-10-06,10:52:13,90,0,1
2020-10-06,10:52:13,90,0,1
2020-10-06,10:52:13,90,0,1
2020-10-06,10:52:14,90,0,1
2020-10-06,10:52:14,90,0,1
2020-10-06,10:52:14,90,0,1
2020-10-06,10:52:15,90,0,1
2020-10-06,10:52:15,90,0,1
2020-10-06,10:52:15,90,0,1
2020-10-06,10:52:16,90,0,1
2020-10-06,10:52:16,91,0,1
2020-10-06,10:52:16,91,0,1
2020-10-06,10:52:17,91,0,1
2020-10-06,10:52:17,91,0,1
2020-10-06,10:52:17,91,0,1
2020-10-06,10:52:18,7,0,1
2020-10-06,10:52:18,7,0,1
2020-10-06,10:52:18,90,0,1
2020-10-06,10:52:19,90,0,1
2020-10-06,10:52:19,90,0,1
2020-10-06,10:52:19,90,0,1
2020-10-06,10:52:20,90,0,1
2020-10-06,10:52:20,90,0,1
2020-10-06,10:52:20,97,0,1
2020-10-06,10:52:21,91,0,1
2020-10-06,10:52:21,91,0,1
2020-10-06,10:52:21,91,0,1
2020-10-06,10:52:22,91,0,1
2020-10-06,10:52:22,91,0,1
2020-10-06,10:52:22,90,0,1
2020-10-06,10:52:23,90,0,1
2020-10-06,10:52:23,90,0,1
2020-10-06,10:52:23,90,0,1
2020-10-06,10:52:24,90,0,1
2020-10-06,10:52:24,90,0,1
2020-10-06,10:52:24,90,0,1
2020-10-06,10:52:25,90,0,1
2020-10-06,10:52:25,91,0,1
2020-10-06,10:52:25,91,0,1
2020-10-06,10:52:26,91,0,1
2020-10-06,10:52:26,91,0,1
2020-10-06,10:52:26,91,0,1
2020-10-06,10:52:27,90,0,1
2020-10-06,10:52:27,90,0,1
2020-10-06,10:52:27,90,0,1
2020-10-06,10:52:28,90,0,1
2020-10-06,10:52:28,90,0,1
2020-10-06,10:52:28,90,0,1
2020-10-06,10:52:29,90,0,1
2020-10-06,10:52:29,91,0,1
2020-10-06,10:52:29,91,0,1
2020-10-06,10:52:30,91,0,1
2020-10-06,10:52:30,91,0,1
2020-10-06,10:52:30,91,0,1
2020-10-06,10:52:31,91,0,1
2020-10-06,10:52:31,91,0,1
2020-10-06,10:52:31,91,0,1
2020-10-06,10:52:32,91,0,1
2020-10-06,10:52:32,91,0,1
2020-10-06,10:52:32,91,0,1
2020-10-06,10:52:33,90,0,1
2020-10-06,10:52:33,90,0,1
2020-10-06,10:52:33,90,0,1
2020-10-06,10:52:34,90,0,1
2020-10-06,10:52:34,90,0,1
2020-10-06,10:52:34,90,0,1
2020-10-06,10:52:35,90,0,1
2020-10-06,10:52:35,8,0,1
2020-10-06,10:52:35,8,0,1
2020-10-06,10:52:36,8,0,1
2020-10-06,10:52:36,8,0,0
2020-10-06,10:52:36,8,0,0
2020-10-06,10:52:37,8,0,0
2020-10-06,10:52:37,8,0,0
2020-10-06,10:52:37,8,0,0
2020-10-06,10:52:38,8,0,0
2020-10-06,10:52:38,8,0,0
2020-10-06,10:52:38,8,0,0
2020-10-06,10:52:39,8,0,0
2020-10-06,10:52:39,8,0,0
2020-10-06,10:52:39,8,0,0
2020-10-06,10:52:40,8,0,0
2020-10-06,10:52:40,8,0,0
2020-10-06,10:52:40,8,0,0
2020-10-06,10:52:41,8,0,0
2020-10-06,10:52:41,8,0,0
2020-10-06,10:52:41,8,0,0
2020-10-06,10:52:42,8,0,1
2020-10-06,10:52:42,8,0,1
2020-10-06,10:52:42,8,0,1
2020-10-06,10:52:43,8,0,0
2020-10-06,10:52:43,8,0,1
2020-10-06,10:52:43,8,0,1
2020-10-06,10:52:44,8,0,1
2020-10-06,10:52:44,8,0,1
2020-10-06,10:52:44,8,0,1
2020-10-06,10:52:45,8,0,1
2020-10-06,10:52:45,8,0,1
2020-10-06,10:52:45,8,0,1
2020-10-06,10:52:46,8,0,1
2020-10-06,10:52:46,8,0,1
2020-10-06,10:52:46,8,0,1
2020-10-06,10:52:47,8,0,1
2020-10-06,10:52:47,8,0,1
2020-10-06,10:52:47,8,0,1
2020-10-06,10:52:48,8,0,1
2020-10-06,10:52:48,8,0,1
2020-10-06,10:52:48,8,0,1
2020-10-06,10:52:49,8,0,1
2020-10-06,10:52:49,8,0,1
2020-10-06,10:52:49,8,0,1
2020-10-06,10:52:50,5,0,1
2020-10-06,10:52:50,8,0,1
2020-10-06,10:52:50,8,0,1
2020-10-06,10:52:51,8,0,1
2020-10-06,10:52:51,8,0,1
2020-10-06,10:52:51,8,0,1
2020-10-06,10:52:52,8,0,1
2020-10-06,10:52:52,8,0,1
2020-10-06,10:52:52,88,0,1
2020-10-06,10:52:53,58,0,1
2020-10-06,10:52:53,8,0,1
2020-10-06,10:52:53,8,0,1
2020-10-06,10:52:54,8,0,1
2020-10-06,10:52:54,5,0,1
2020-10-06,10:52:54,8,0,1
2020-10-06,10:52:55,8,0,1
2020-10-06,10:52:55,8,0,1
2020-10-06,10:52:55,8,0,1
2020-10-06,10:52:56,8,0,1
2020-10-06,10:52:56,8,0,1
2020-10-06,10:52:56,8,0,1
2020-10-06,10:52:57,8,0,1
2020-10-06,10:52:57,8,0,1
2020-10-06,10:52:57,8,0,1
2020-10-06,10:52:58,8,0,1
2020-10-06,10:52:58,8,0,1
2020-10-06,10:52:58,8,0,1
2020-10-06,10:52:59,58,0,1
2020-10-06,10:52:59,58,0,1
2020-10-06,10:52:59,88,0,1
2020-10-06,10:53:00,51,0,1
2020-10-06,10:53:00,58,0,1
2020-10-06,10:53:00,80,0,1
2020-10-06,10:53:01,88,0,1
2020-10-06,10:53:01,88,0,1
2020-10-06,10:53:01,50,0,1
2020-10-06,10:53:02,50,0,1
2020-10-06,10:53:02,80,0,1
2020-10-06,10:53:02,88,0,1
2020-10-06,10:53:03,58,0,1
2020-10-06,10:53:03,80,0,1
2020-10-06,10:53:03,80,0,1
2020-10-06,10:53:04,80,0,1
2020-10-06,10:53:04,85,0,1
2020-10-06,10:53:04,50,0,1
2020-10-06,10:53:05,50,0,1
2020-10-06,10:53:05,50,0,1
2020-10-06,10:53:05,51,0,1
2020-10-06,10:53:06,51,0,1
2020-10-06,10:53:06,5,0,1
2020-10-06,10:53:06,5,0,1
2020-10-06,10:53:07,5,0,1
2020-10-06,10:53:07,5,0,1
2020-10-06,10:53:07,5,0,1
2020-10-06,10:53:08,58,0,1
2020-10-06,10:53:08,45,0,1
2020-10-06,10:53:08,8,0,1
2020-10-06,10:53:09,85,0,1
2020-10-06,10:53:09,85,0,1
2020-10-06,10:53:09,86,0,1
2020-10-06,10:53:10,,0,1
2020-10-06,10:53:10,,0,1
2020-10-06,10:53:10,,0,1
2020-10-06,10:53:11,,0,0
2020-10-06,10:53:11,,0,0
2020-10-06,10:53:11,,0,0
2020-10-06,10:53:12,,0,0
2020-10-06,10:53:12,,0,0
2020-10-06,10:53:12,,0,0
2020-10-06,10:53:13,,0,0
2020-10-06,10:53:13,,0,0
2020-10-06,10:53:13,,0,1
2020-10-06,10:53:14,,0,1
2020-10-06,10:53:14,,0,1
2020-10-06,10:53:14,88,0,1
2020-10-06,10:53:15,89,0,1
2020-10-06,10:53:15,89,0,1
2020-10-06,10:53:15,89,0,1
2020-10-06,10:53:16,89,0,1
2020-10-06,10:53:16,89,0,1
2020-10-06,10:53:16,89,0,1
2020-10-06,10:53:17,89,0,1
2020-10-06,10:53:17,89,0,1
2020-10-06,10:53:17,89,0,1
2020-10-06,10:53:18,89,0,1
2020-10-06,10:53:18,90,0,1
2020-10-06,10:53:18,90,0,1
2020-10-06,10:53:19,90,0,1
2020-10-06,10:53:19,90,0,1
2020-10-06,10:53:19,90,0,1
2020-10-06,10:53:20,90,0,1
2020-10-06,10:53:20,90,0,1
2020-10-06,10:53:20,90,0,1
2020-10-06,10:53:21,90,0,1
2020-10-06,10:53:21,90,0,1
2020-10-06,10:53:21,90,0,1
2020-10-06,10:53:22,90,0,1
2020-10-06,10:53:22,90,0,1
2020-10-06,10:53:22,91,0,1
2020-10-06,10:53:23,91,0,1
2020-10-06,10:53:23,91,0,1
2020-10-06,10:53:23,91,0,1
2020-10-06,10:53:24,91,0,1
2020-10-06,10:53:24,91,0,1
2020-10-06,10:53:24,91,0,1
2020-10-06,10:53:25,91,0,1
2020-10-06,10:53:25,91,0,1
2020-10-06,10:53:25,91,0,1
2020-10-06,10:53:26,91,0,1
2020-10-06,10:53:26,91,0,1
2020-10-06,10:53:26,91,0,1
2020-10-06,10:53:27,91,0,1
2020-10-06,10:53:27,91,0,1
2020-10-06,10:53:27,90,0,1
2020-10-06,10:53:28,90,0,1
2020-10-06,10:53:28,90,0,1
2020-10-06,10:53:28,90,0,1
2020-10-06,10:53:29,90,0,1
2020-10-06,10:53:29,90,0,1
2020-10-06,10:53:29,90,0,1
2020-10-06,10:53:30,90,0,1
2020-10-06,10:53:30,90,0,1
2020-10-06,10:53:30,90,0,1
2020-10-06,10:53:31,90,0,1
2020-10-06,10:53:31,90,0,1
2020-10-06,10:53:31,90,0,1
2020-10-06,10:53:32,90,0,1
2020-10-06,10:53:32,91,0,1
2020-10-06,10:53:32,91,0,1
2020-10-06,10:53:33,91,0,1
2020-10-06,10:53:33,91,0,1
2020-10-06,10:53:33,91,0,1
2020-10-06,10:53:34,91,0,1
2020-10-06,10:53:34,90,0,1
2020-10-06,10:53:34,90,0,1
2020-10-06,10:53:35,90,0,1
2020-10-06,10:53:35,90,0,1
2020-10-06,10:53:35,90,0,1
