date_time,speed,lane,auto
2020-10-1515:24:21,86,0,1
2020-10-1515:24:21,86,0,1
2020-10-1515:24:21,87,0,1
2020-10-1515:24:22,4,0,1
2020-10-1515:24:22,4,0,1
2020-10-1515:24:22,4,0,1
2020-10-1515:24:23,87,0,1
2020-10-1515:24:23,4,0,1
2020-10-1515:24:23,4,0,1
2020-10-1515:24:24,86,0,1
2020-10-1515:24:24,86,0,1
2020-10-1515:24:24,86,0,1
2020-10-1515:24:25,86,0,1
2020-10-1515:24:25,86,0,1
2020-10-1515:24:25,86,0,1
2020-10-1515:24:25,86,0,1
2020-10-1515:24:26,86,0,1
2020-10-1515:24:26,86,0,1
2020-10-1515:24:26,4,0,1
2020-10-1515:24:27,,0,1
2020-10-1515:24:27,4,0,1
2020-10-1515:24:27,,0,1
2020-10-1515:24:28,87,0,1
2020-10-1515:24:28,87,0,1
2020-10-1515:24:28,87,0,1
2020-10-1515:24:29,87,0,1
2020-10-1515:24:29,87,0,1
2020-10-1515:24:29,87,0,1
2020-10-1515:24:30,87,0,1
2020-10-1515:24:30,87,0,1
2020-10-1515:24:30,87,0,1
2020-10-1515:24:31,88,0,1
2020-10-1515:24:31,88,0,1
2020-10-1515:24:31,88,0,1
2020-10-1515:24:31,88,0,1
2020-10-1515:24:32,88,0,1
2020-10-1515:24:32,88,0,1
2020-10-1515:24:32,88,0,1
2020-10-1515:24:33,,0,1
2020-10-1515:24:33,,0,1
2020-10-1515:24:33,88,0,1
2020-10-1515:24:34,88,0,1
2020-10-1515:24:34,88,0,1
2020-10-1515:24:34,88,0,1
2020-10-1515:24:35,88,0,1
2020-10-1515:24:35,88,0,1
2020-10-1515:24:35,88,0,1
2020-10-1515:24:36,,0,1
2020-10-1515:24:36,,0,1
2020-10-1515:24:36,,0,1
2020-10-1515:24:37,88,0,1
2020-10-1515:24:37,88,0,1
2020-10-1515:24:37,88,0,1
2020-10-1515:24:38,88,0,1
2020-10-1515:24:38,,0,1
2020-10-1515:24:38,,0,1
2020-10-1515:24:38,88,0,1
2020-10-1515:24:39,88,0,1
2020-10-1515:24:39,88,0,1
2020-10-1515:24:39,89,0,1
2020-10-1515:24:40,89,0,1
2020-10-1515:24:40,89,0,1
2020-10-1515:24:40,89,0,1
2020-10-1515:24:41,89,0,1
2020-10-1515:24:41,89,0,1
2020-10-1515:24:41,89,0,1
2020-10-1515:24:42,89,0,1
2020-10-1515:24:42,4,0,1
2020-10-1515:24:42,89,0,1
2020-10-1515:24:43,89,0,1
2020-10-1515:24:43,89,0,1
2020-10-1515:24:43,89,0,1
2020-10-1515:24:44,89,0,1
2020-10-1515:24:44,89,0,1
2020-10-1515:24:44,89,0,1
2020-10-1515:24:45,4,0,1
2020-10-1515:24:45,4,0,1
2020-10-1515:24:45,4,0,1
2020-10-1515:24:45,,0,1
2020-10-1515:24:46,4,0,1
2020-10-1515:24:46,,0,1
2020-10-1515:24:46,4,0,1
2020-10-1515:24:47,,0,1
2020-10-1515:24:47,,0,1
2020-10-1515:24:47,,0,1
2020-10-1515:24:46,,0,1
2020-10-1515:24:46,,0,1
2020-10-1515:24:46,4,0,1
2020-10-1515:24:49,5,0,1
2020-10-1515:24:49,5,0,1
2020-10-1515:24:49,5,0,1
2020-10-1515:24:50,89,0,1
2020-10-1515:24:50,89,0,1
2020-10-1515:24:50,89,0,1
2020-10-1515:24:51,5,0,1
2020-10-1515:24:51,5,0,1
2020-10-1515:24:51,89,0,1
2020-10-1515:24:52,4,0,1
2020-10-1515:24:52,4,0,1
2020-10-1515:24:52,4,0,1
2020-10-1515:24:53,89,0,1
2020-10-1515:24:53,89,0,1
2020-10-1515:24:53,89,0,1
2020-10-1515:24:53,,0,1
2020-10-1515:24:54,,0,1
2020-10-1515:24:54,,0,1
2020-10-1515:24:54,,0,1
2020-10-1515:24:55,,0,1
2020-10-1515:24:55,,0,1
2020-10-1515:24:55,,0,1
2020-10-1515:24:56,88,0,1
2020-10-1515:24:56,88,0,1
2020-10-1515:24:56,88,0,1
2020-10-1515:24:57,5,0,1
2020-10-1515:24:57,5,0,1
2020-10-1515:24:57,5,0,1
2020-10-1515:24:58,88,0,1
2020-10-1515:24:58,88,0,1
2020-10-1515:24:58,88,0,1
2020-10-1515:24:59,88,0,1
2020-10-1515:24:59,87,0,1
2020-10-1515:24:59,87,0,1
2020-10-1515:25:00,87,0,1
2020-10-1515:25:00,87,0,1
2020-10-1515:25:00,87,0,1
2020-10-1515:25:00,87,0,1
2020-10-1515:25:01,87,0,1
2020-10-1515:25:01,,0,1
2020-10-1515:25:01,86,0,1
2020-10-1515:25:02,86,0,1
2020-10-1515:25:02,86,0,1
2020-10-1515:25:02,86,0,1
2020-10-1515:25:03,86,0,1
2020-10-1515:25:03,86,0,1
2020-10-1515:25:03,86,0,1
2020-10-1515:25:04,86,0,1
2020-10-1515:25:04,86,0,1
2020-10-1515:25:04,86,0,1
2020-10-1515:25:05,86,0,1
2020-10-1515:25:05,86,0,1
2020-10-1515:25:05,86,0,1
2020-10-1515:25:06,86,0,1
2020-10-1515:25:06,86,0,1
2020-10-1515:25:06,86,0,1
2020-10-1515:25:07,86,0,1
2020-10-1515:25:07,86,0,1
2020-10-1515:25:07,86,0,1
2020-10-1515:25:08,86,0,1
2020-10-1515:25:08,86,0,1
2020-10-1515:25:08,86,0,1
2020-10-1515:25:08,86,0,1
2020-10-1515:25:09,85,0,1
2020-10-1515:25:09,85,0,1
2020-10-1515:25:09,85,0,1
2020-10-1515:25:10,85,0,1
2020-10-1515:25:10,85,0,1
2020-10-1515:25:10,85,0,1
2020-10-1515:25:11,85,0,1
2020-10-1515:25:11,85,0,1
2020-10-1515:25:11,85,0,1
2020-10-1515:25:12,85,0,1
2020-10-1515:25:12,85,0,1
2020-10-1515:25:12,85,0,1
2020-10-1515:25:13,85,0,1
2020-10-1515:25:13,85,0,1
2020-10-1515:25:13,85,0,1
2020-10-1515:25:14,85,0,1
2020-10-1515:25:14,85,0,1
2020-10-1515:25:14,85,0,1
2020-10-1515:25:15,85,0,1
2020-10-1515:25:15,85,0,1
2020-10-1515:25:15,85,0,1
2020-10-1515:25:15,85,0,1
2020-10-1515:25:16,85,0,1
2020-10-1515:25:16,85,0,1
2020-10-1515:25:16,85,0,1
2020-10-1515:25:17,85,0,1
2020-10-1515:25:17,85,0,1
2020-10-1515:25:17,85,0,1
2020-10-1515:25:18,85,0,1
2020-10-1515:25:18,85,0,1
2020-10-1515:25:18,85,0,1
2020-10-1515:25:19,85,0,1
2020-10-1515:25:19,85,0,1
2020-10-1515:25:19,85,0,1
2020-10-1515:25:20,85,0,1
2020-10-1515:25:20,85,0,1
2020-10-1515:25:20,85,0,1
2020-10-1515:25:21,85,0,1
2020-10-1515:25:21,85,0,1
2020-10-1515:25:21,86,0,1
2020-10-1515:25:22,86,0,1
2020-10-1515:25:22,86,0,1
2020-10-1515:25:22,86,0,1
2020-10-1515:25:22,86,0,1
2020-10-1515:25:23,86,0,1
2020-10-1515:25:23,86,0,1
2020-10-1515:25:23,86,0,1
2020-10-1515:25:24,86,0,1
2020-10-1515:25:24,86,0,1
