date_time,speed,lane,auto
2020-10-1514:50:34,,1,1
2020-10-1514:50:34,,1,1
2020-10-1514:50:34,,1,1
2020-10-1514:50:35,,1,1
2020-10-1514:50:35,,1,1
2020-10-1514:50:35,75,1,1
2020-10-1514:50:36,75,1,1
2020-10-1514:50:36,75,1,1
2020-10-1514:50:36,75,1,1
2020-10-1514:50:37,75,1,1
2020-10-1514:50:37,,1,1
2020-10-1514:50:37,,1,1
2020-10-1514:50:37,,1,1
2020-10-1514:50:38,75,1,1
2020-10-1514:50:38,75,1,1
2020-10-1514:50:38,,1,1
2020-10-1514:50:39,,1,1
2020-10-1514:50:39,,1,1
2020-10-1514:50:39,,1,1
2020-10-1514:50:40,,1,1
2020-10-1514:50:40,,1,1
2020-10-1514:50:40,,1,1
2020-10-1514:50:41,4,1,1
2020-10-1514:50:41,4,1,1
2020-10-1514:50:41,,1,1
2020-10-1514:50:42,,1,1
2020-10-1514:50:42,4,1,1
2020-10-1514:50:42,70,1,1
2020-10-1514:50:43,46,1,1
2020-10-1514:50:43,46,1,1
2020-10-1514:50:43,70,1,1
2020-10-1514:50:44,48,1,1
2020-10-1514:50:44,70,1,1
2020-10-1514:50:44,70,1,1
2020-10-1514:50:45,70,1,1
2020-10-1514:50:45,70,1,1
2020-10-1514:50:45,70,1,1
2020-10-1514:50:45,70,1,1
2020-10-1514:50:46,70,1,1
2020-10-1514:50:46,70,1,1
2020-10-1514:50:46,71,1,1
2020-10-1514:50:47,,1,1
2020-10-1514:50:47,,1,1
2020-10-1514:50:47,,1,1
2020-10-1514:50:48,,1,1
2020-10-1514:50:46,,1,1
2020-10-1514:50:46,,1,1
2020-10-1514:50:49,,1,1
2020-10-1514:50:49,4,1,1
2020-10-1514:50:49,4,1,1
2020-10-1514:50:50,4,1,1
2020-10-1514:50:50,4,1,1
2020-10-1514:50:50,4,1,1
2020-10-1514:50:51,4,1,1
2020-10-1514:50:51,4,1,1
2020-10-1514:50:51,4,1,1
2020-10-1514:50:52,4,1,1
2020-10-1514:50:52,4,1,1
2020-10-1514:50:52,4,1,1
2020-10-1514:50:52,4,1,1
2020-10-1514:50:53,4,1,1
2020-10-1514:50:53,4,1,1
2020-10-1514:50:53,4,1,1
2020-10-1514:50:54,4,1,1
2020-10-1514:50:54,4,1,1
2020-10-1514:50:54,4,1,1
2020-10-1514:50:55,4,1,1
2020-10-1514:50:55,4,1,1
2020-10-1514:50:55,,1,1
2020-10-1514:50:56,,1,1
2020-10-1514:50:56,,1,1
2020-10-1514:50:56,46,1,1
2020-10-1514:50:57,69,1,1
2020-10-1514:50:57,69,1,1
2020-10-1514:50:57,68,1,0
2020-10-1514:50:58,4,1,0
2020-10-1514:50:58,67,1,0
2020-10-1514:50:58,4,1,0
2020-10-1514:50:59,,1,0
2020-10-1514:50:59,,1,0
2020-10-1514:50:59,67,1,0
2020-10-1514:50:59,67,1,1
2020-10-1514:51:00,,1,1
2020-10-1514:51:00,67,1,1
2020-10-1514:51:00,67,1,1
2020-10-1514:51:01,67,1,1
2020-10-1514:51:01,67,1,1
2020-10-1514:51:01,67,1,1
2020-10-1514:51:02,67,1,1
2020-10-1514:51:02,67,1,1
2020-10-1514:51:02,67,1,1
2020-10-1514:51:03,67,1,1
2020-10-1514:51:03,67,1,1
2020-10-1514:51:03,67,1,1
2020-10-1514:51:04,67,1,1
2020-10-1514:51:04,67,1,1
2020-10-1514:51:04,68,1,1
2020-10-1514:51:05,68,1,1
2020-10-1514:51:05,68,1,1
2020-10-1514:51:05,69,1,1
2020-10-1514:51:06,69,1,1
2020-10-1514:51:06,4,1,1
2020-10-1514:51:06,70,1,1
2020-10-1514:51:07,70,1,1
2020-10-1514:51:07,70,1,1
2020-10-1514:51:07,,1,1
2020-10-1514:51:07,,1,1
2020-10-1514:51:08,,1,1
2020-10-1514:51:08,4,1,1
2020-10-1514:51:08,4,1,1
2020-10-1514:51:09,4,1,1
2020-10-1514:51:09,4,1,1
2020-10-1514:51:09,,1,1
2020-10-1514:51:10,,1,1
2020-10-1514:51:10,,1,1
2020-10-1514:51:10,,1,1
2020-10-1514:51:11,,1,1
2020-10-1514:51:11,,1,1
2020-10-1514:51:11,,1,1
2020-10-1514:51:12,,1,1
2020-10-1514:51:12,,1,1
2020-10-1514:51:12,,1,1
2020-10-1514:51:13,,1,1
2020-10-1514:51:13,,1,1
2020-10-1514:51:13,,1,1
2020-10-1514:51:14,,1,1
2020-10-1514:51:14,75,1,1
2020-10-1514:51:14,75,1,1
2020-10-1514:51:14,75,1,1
2020-10-1514:51:15,75,1,1
2020-10-1514:51:15,75,1,1
2020-10-1514:51:15,76,1,1
2020-10-1514:51:16,76,1,1
2020-10-1514:51:16,76,1,1
2020-10-1514:51:16,76,1,1
2020-10-1514:51:17,76,1,1
2020-10-1514:51:17,76,1,1
2020-10-1514:51:17,76,1,1
2020-10-1514:51:18,,1,1
2020-10-1514:51:18,77,1,1
2020-10-1514:51:18,77,1,1
2020-10-1514:51:19,,1,1
2020-10-1514:51:19,,1,1
2020-10-1514:51:19,,1,1
2020-10-1514:51:20,,1,1
2020-10-1514:51:20,,1,1
2020-10-1514:51:20,,1,1
2020-10-1514:51:21,,1,1
2020-10-1514:51:21,78,1,1
2020-10-1514:51:21,78,1,1
2020-10-1514:51:21,78,1,1
2020-10-1514:51:22,,1,1
2020-10-1514:51:22,,1,1
2020-10-1514:51:22,,1,1
2020-10-1514:51:23,,1,1
2020-10-1514:51:23,,1,1
2020-10-1514:51:23,,1,1
2020-10-1514:51:24,78,1,1
2020-10-1514:51:24,78,1,1
2020-10-1514:51:24,78,1,1
2020-10-1514:51:25,78,1,1
2020-10-1514:51:25,78,1,1
2020-10-1514:51:25,78,1,1
2020-10-1514:51:26,,1,1
2020-10-1514:51:26,,1,1
2020-10-1514:51:26,78,1,1
2020-10-1514:51:27,,1,1
2020-10-1514:51:27,,1,1
2020-10-1514:51:27,,1,1
2020-10-1514:51:27,,1,1
2020-10-1514:51:28,,1,1
2020-10-1514:51:28,,1,1
2020-10-1514:51:28,,1,1
2020-10-1514:51:29,,1,1
2020-10-1514:51:29,,1,1
2020-10-1514:51:29,,1,1
2020-10-1514:51:30,79,1,1
2020-10-1514:51:30,,1,1
2020-10-1514:51:30,,1,1
2020-10-1514:51:31,78,1,1
2020-10-1514:51:31,78,1,1
2020-10-1514:51:31,78,1,1
2020-10-1514:51:32,78,1,1
2020-10-1514:51:32,78,1,1
2020-10-1514:51:32,,1,1
2020-10-1514:51:33,78,1,1
2020-10-1514:51:33,78,1,1
2020-10-1514:51:33,,1,1
2020-10-1514:51:33,,1,1
2020-10-1514:51:34,,1,1
2020-10-1514:51:34,,1,1
2020-10-1514:51:34,,1,1
2020-10-1514:51:35,,1,1
2020-10-1514:51:35,,1,1
2020-10-1514:51:35,,1,1
2020-10-1514:51:36,,1,1
2020-10-1514:51:36,,1,1
2020-10-1514:51:36,,1,1
2020-10-1514:51:37,,1,1
2020-10-1514:51:37,,1,1
2020-10-1514:51:37,76,1,1
2020-10-1514:51:38,76,1,1
2020-10-1514:51:38,76,1,1
2020-10-1514:51:38,76,1,1
2020-10-1514:51:39,76,1,1
2020-10-1514:51:39,76,1,1
2020-10-1514:51:39,76,1,0
2020-10-1514:51:40,76,1,1
2020-10-1514:51:40,76,1,1
2020-10-1514:51:40,76,1,1
2020-10-1514:51:41,76,1,1
2020-10-1514:51:41,76,1,1
2020-10-1514:51:41,76,1,1
2020-10-1514:51:42,75,1,1
2020-10-1514:51:42,79,1,1
2020-10-1514:51:42,75,1,1
2020-10-1514:51:42,75,1,1
2020-10-1514:51:43,75,1,1
2020-10-1514:51:43,75,1,1
2020-10-1514:51:43,75,1,1
2020-10-1514:51:44,75,1,1
2020-10-1514:51:44,75,1,1
2020-10-1514:51:44,75,1,1
2020-10-1514:51:45,75,1,1
2020-10-1514:51:45,75,1,1
2020-10-1514:51:45,75,1,1
2020-10-1514:51:46,,1,1
2020-10-1514:51:46,75,1,1
2020-10-1514:51:46,75,1,1
2020-10-1514:51:47,75,1,1
2020-10-1514:51:47,75,1,1
2020-10-1514:51:47,79,1,1
2020-10-1514:51:48,75,1,1
2020-10-1514:51:48,,1,1
2020-10-1514:51:48,,1,1
2020-10-1514:51:49,76,1,1
2020-10-1514:51:49,,1,1
2020-10-1514:51:49,78,1,1
2020-10-1514:51:49,,1,1
2020-10-1514:51:50,,1,1
2020-10-1514:51:50,80,1,1
2020-10-1514:51:50,,1,1
2020-10-1514:51:51,82,1,1
2020-10-1514:51:51,82,1,1
2020-10-1514:51:51,82,1,1
2020-10-1514:51:52,,1,1
2020-10-1514:51:52,,1,1
2020-10-1514:51:52,,1,1
2020-10-1514:51:53,,1,1
2020-10-1514:51:53,,1,1
2020-10-1514:51:53,,1,1
2020-10-1514:51:54,,1,1
2020-10-1514:51:54,,1,1
2020-10-1514:51:54,,1,1
2020-10-1514:51:55,,1,1
2020-10-1514:51:55,,1,1
2020-10-1514:51:55,,1,1
2020-10-1514:51:56,84,1,1
2020-10-1514:51:56,,1,1
2020-10-1514:51:56,83,1,1
2020-10-1514:51:56,83,1,1
2020-10-1514:51:57,82,1,1
2020-10-1514:51:57,82,1,1
2020-10-1514:51:57,82,1,1
2020-10-1514:51:58,,1,1
2020-10-1514:51:58,,1,1
2020-10-1514:51:58,80,1,1
2020-10-1514:51:59,80,1,1
2020-10-1514:51:59,80,1,1
2020-10-1514:51:59,,1,1
2020-10-1514:52:00,,1,1
2020-10-1514:52:00,78,1,1
2020-10-1514:52:00,78,1,1
2020-10-1514:52:01,,1,1
2020-10-1514:52:01,,1,1
2020-10-1514:52:01,,1,1
2020-10-1514:52:02,76,1,1
2020-10-1514:52:02,76,1,1
2020-10-1514:52:02,75,1,1
2020-10-1514:52:02,,1,1
2020-10-1514:52:03,,1,1
2020-10-1514:52:03,,1,1
2020-10-1514:52:03,4,1,1
2020-10-1514:52:04,,1,1
2020-10-1514:52:04,70,1,1
2020-10-1514:52:04,70,1,1
2020-10-1514:52:05,69,1,1
2020-10-1514:52:05,68,1,1
2020-10-1514:52:05,68,1,1
2020-10-1514:52:06,67,1,1
2020-10-1514:52:06,67,1,1
2020-10-1514:52:06,67,1,1
2020-10-1514:52:07,66,1,1
2020-10-1514:52:07,66,1,1
2020-10-1514:52:07,66,1,1
2020-10-1514:52:08,66,1,1
2020-10-1514:52:08,66,1,1
2020-10-1514:52:08,,1,1
2020-10-1514:52:08,,1,1
2020-10-1514:52:09,,1,1
2020-10-1514:52:09,,1,1
2020-10-1514:52:09,4,1,1
2020-10-1514:52:10,67,1,1
2020-10-1514:52:10,67,1,1
2020-10-1514:52:10,67,1,1
2020-10-1514:52:11,,1,1
2020-10-1514:52:11,,1,1
2020-10-1514:52:11,,1,1
2020-10-1514:52:12,67,1,1
2020-10-1514:52:12,67,1,1
2020-10-1514:52:12,67,1,1
2020-10-1514:52:13,,1,1
2020-10-1514:52:13,,1,1
2020-10-1514:52:13,,1,1
2020-10-1514:52:14,,1,1
2020-10-1514:52:14,67,1,1
2020-10-1514:52:14,,1,1
2020-10-1514:52:15,,1,1
2020-10-1514:52:15,67,1,1
2020-10-1514:52:15,67,1,1
2020-10-1514:52:15,67,1,1
2020-10-1514:52:16,67,1,1
2020-10-1514:52:16,67,1,1
2020-10-1514:52:16,66,1,1
2020-10-1514:52:17,,1,1
2020-10-1514:52:17,,1,1
2020-10-1514:52:17,66,1,1
2020-10-1514:52:18,66,1,1
2020-10-1514:52:18,66,1,1
2020-10-1514:52:18,66,1,1
2020-10-1514:52:19,66,1,1
2020-10-1514:52:19,66,1,1
2020-10-1514:52:19,66,1,1
2020-10-1514:52:20,66,1,1
2020-10-1514:52:20,65,1,1
2020-10-1514:52:20,65,1,1
2020-10-1514:52:21,65,1,1
2020-10-1514:52:21,65,1,1
2020-10-1514:52:21,65,1,1
2020-10-1514:52:22,65,1,1
2020-10-1514:52:22,65,1,1
2020-10-1514:52:22,65,1,1
2020-10-1514:52:23,,1,1
2020-10-1514:52:23,65,1,1
2020-10-1514:52:23,64,1,1
2020-10-1514:52:23,64,1,1
2020-10-1514:52:24,64,1,1
2020-10-1514:52:24,65,1,1
2020-10-1514:52:24,65,1,1
2020-10-1514:52:25,65,1,1
2020-10-1514:52:25,66,1,1
2020-10-1514:52:25,,1,1
2020-10-1514:52:26,,1,1
2020-10-1514:52:26,68,1,1
2020-10-1514:52:26,69,1,1
2020-10-1514:52:27,69,1,1
2020-10-1514:52:27,70,1,1
2020-10-1514:52:27,,1,1
2020-10-1514:52:28,4,1,1
2020-10-1514:52:28,4,1,1
2020-10-1514:52:28,73,1,1
2020-10-1514:52:29,73,1,1
2020-10-1514:52:29,73,1,1
2020-10-1514:52:29,,1,1
2020-10-1514:52:30,,1,1
2020-10-1514:52:30,,1,1
2020-10-1514:52:30,,1,1
2020-10-1514:52:30,,1,1
2020-10-1514:52:31,75,1,1
2020-10-1514:52:31,75,1,0
2020-10-1514:52:31,75,1,0
2020-10-1514:52:32,,1,0
2020-10-1514:52:32,76,1,0
2020-10-1514:52:32,76,1,0
2020-10-1514:52:33,76,1,0
2020-10-1514:52:33,,1,0
2020-10-1514:52:33,,1,0
2020-10-1514:52:34,,1,0
2020-10-1514:52:34,,1,0
2020-10-1514:52:34,,1,0
2020-10-1514:52:35,,1,0
2020-10-1514:52:35,,1,0
2020-10-1514:52:35,,1,0
2020-10-1514:52:36,77,0,0
2020-10-1514:52:36,77,1,0
2020-10-1514:52:36,77,1,0
2020-10-1514:52:36,78,0,0
2020-10-1514:52:37,,1,0
2020-10-1514:52:37,,0,0
2020-10-1514:52:38,77,0,0
2020-10-1514:52:38,76,1,0
2020-10-1514:52:38,76,1,0
2020-10-1514:52:38,,1,0
2020-10-1514:52:39,73,1,1
2020-10-1514:52:39,72,1,1
2020-10-1514:52:39,,1,1
2020-10-1514:52:40,,1,1
2020-10-1514:52:40,70,1,1
2020-10-1514:52:40,69,1,1
2020-10-1514:52:41,68,1,1
2020-10-1514:52:41,68,1,1
2020-10-1514:52:41,,1,1
2020-10-1514:52:42,66,1,1
2020-10-1514:52:42,66,1,1
2020-10-1514:52:42,66,1,1
2020-10-1514:52:43,66,1,1
2020-10-1514:52:43,65,1,1
2020-10-1514:52:43,65,1,1
2020-10-1514:52:43,65,1,1
2020-10-1514:52:44,66,1,1
2020-10-1514:52:44,66,1,1
2020-10-1514:52:45,66,1,1
2020-10-1514:52:45,66,1,1
2020-10-1514:52:45,66,1,1
2020-10-1514:52:45,67,1,1
2020-10-1514:52:46,67,1,1
2020-10-1514:52:46,,1,1
2020-10-1514:52:46,68,1,1
2020-10-1514:52:47,69,1,1
2020-10-1514:52:47,69,1,1
2020-10-1514:52:47,69,1,1
2020-10-1514:52:48,70,1,1
2020-10-1514:52:48,,1,1
2020-10-1514:52:48,,1,1
2020-10-1514:52:49,,1,1
2020-10-1514:52:49,72,1,1
2020-10-1514:52:49,4,1,1
2020-10-1514:52:50,4,1,1
2020-10-1514:52:50,,1,1
2020-10-1514:52:50,,1,1
2020-10-1514:52:51,,1,1
2020-10-1514:52:51,,1,1
2020-10-1514:52:51,,1,1
2020-10-1514:52:51,79,1,1
2020-10-1514:52:52,79,1,1
2020-10-1514:52:52,76,1,1
2020-10-1514:52:52,76,1,1
2020-10-1514:52:53,76,1,1
2020-10-1514:52:53,76,1,1
2020-10-1514:52:53,76,1,1
2020-10-1514:52:54,,1,1
2020-10-1514:52:54,,1,1
2020-10-1514:52:54,78,1,1
2020-10-1514:52:55,,1,1
2020-10-1514:52:55,78,1,1
2020-10-1514:52:55,78,1,1
2020-10-1514:52:56,79,1,1
2020-10-1514:52:56,,1,1
2020-10-1514:52:56,,1,1
2020-10-1514:52:57,,1,1
2020-10-1514:52:57,,1,1
2020-10-1514:52:57,,1,1
2020-10-1514:52:58,80,1,1
2020-10-1514:52:58,80,1,1
2020-10-1514:52:58,80,1,1
2020-10-1514:52:58,80,1,1
2020-10-1514:52:59,80,1,1
2020-10-1514:52:59,80,1,1
2020-10-1514:52:59,80,1,1
2020-10-1514:53:00,80,1,1
2020-10-1514:53:00,,1,1
2020-10-1514:53:00,,1,1
2020-10-1514:53:01,,1,1
2020-10-1514:53:01,,1,1
2020-10-1514:53:01,,1,1
2020-10-1514:53:02,,1,1
2020-10-1514:53:02,,1,1
2020-10-1514:53:02,,1,1
2020-10-1514:53:03,82,1,1
2020-10-1514:53:03,82,1,1
2020-10-1514:53:03,82,1,1
2020-10-1514:53:04,82,1,1
2020-10-1514:53:04,82,1,1
2020-10-1514:53:04,82,1,1
2020-10-1514:53:04,82,1,1
2020-10-1514:53:04,82,1,1
2020-10-1514:53:05,82,1,1
2020-10-1514:53:05,6,1,1
2020-10-1514:53:05,6,1,1
2020-10-1514:53:06,6,1,1
2020-10-1514:53:06,6,1,1
2020-10-1514:53:06,83,1,1
2020-10-1514:53:07,36,1,1
2020-10-1514:53:07,83,1,1
2020-10-1514:53:07,83,1,1
2020-10-1514:53:08,83,1,1
2020-10-1514:53:08,83,1,1
2020-10-1514:53:08,82,1,1
2020-10-1514:53:08,82,1,1
2020-10-1514:53:09,82,1,1
2020-10-1514:53:09,4,1,1
2020-10-1514:53:09,4,1,1
2020-10-1514:53:10,82,1,1
2020-10-1514:53:10,82,1,1
2020-10-1514:53:10,82,1,1
2020-10-1514:53:11,,1,1
2020-10-1514:53:11,,1,1
2020-10-1514:53:11,,1,1
