date_time,speed,lane,auto
2020-10-1515:07:42,108,0,1
2020-10-1515:07:43,107,0,1
2020-10-1515:07:43,107,0,1
2020-10-1515:07:43,107,0,1
2020-10-1515:07:44,107,0,1
2020-10-1515:07:44,107,0,1
2020-10-1515:07:44,107,0,1
2020-10-1515:07:45,107,0,1
2020-10-1515:07:45,107,0,1
2020-10-1515:07:45,107,0,1
2020-10-1515:07:46,108,0,1
2020-10-1515:07:46,108,0,1
2020-10-1515:07:46,108,0,1
2020-10-1515:07:47,109,0,1
2020-10-1515:07:47,109,0,1
2020-10-1515:07:47,109,0,1
2020-10-1515:07:48,109,0,1
2020-10-1515:07:48,109,0,1
2020-10-1515:07:48,109,0,1
2020-10-1515:07:49,109,0,1
2020-10-1515:07:49,109,0,1
2020-10-1515:07:49,110,0,1
2020-10-1515:07:50,110,0,1
2020-10-1515:07:50,,0,1
2020-10-1515:07:50,110,0,1
2020-10-1515:07:50,110,0,1
2020-10-1515:07:51,109,0,1
2020-10-1515:07:51,109,0,1
2020-10-1515:07:51,109,0,1
2020-10-1515:07:52,108,0,1
2020-10-1515:07:52,107,0,1
2020-10-1515:07:52,107,0,1
2020-10-1515:07:53,105,0,1
2020-10-1515:07:53,105,0,1
2020-10-1515:07:53,104,0,1
2020-10-1515:07:54,103,0,1
2020-10-1515:07:54,103,0,1
2020-10-1515:07:54,4,0,1
2020-10-1515:07:55,101,0,1
2020-10-1515:07:55,101,0,1
2020-10-1515:07:55,,0,1
2020-10-1515:07:56,,0,1
2020-10-1515:07:56,101,0,1
2020-10-1515:07:56,101,0,1
2020-10-1515:07:57,101,0,1
2020-10-1515:07:57,1017,0,1
2020-10-1515:07:57,102,0,1
2020-10-1515:07:57,102,0,1
2020-10-1515:07:58,102,0,1
2020-10-1515:07:58,103,0,1
2020-10-1515:07:58,103,0,1
2020-10-1515:07:59,103,0,1
2020-10-1515:07:59,104,0,1
2020-10-1515:07:59,104,0,1
2020-10-1515:08:00,104,0,1
2020-10-1515:08:00,104,0,1
2020-10-1515:08:00,105,0,1
2020-10-1515:08:01,105,0,1
2020-10-1515:08:01,105,0,1
2020-10-1515:08:01,105,0,1
2020-10-1515:08:02,105,0,1
2020-10-1515:08:02,104,0,1
2020-10-1515:08:02,104,0,1
2020-10-1515:08:03,104,0,1
2020-10-1515:08:03,104,0,1
2020-10-1515:08:03,104,0,1
2020-10-1515:08:03,103,0,1
2020-10-1515:08:04,102,0,1
2020-10-1515:08:04,101,0,1
2020-10-1515:08:04,100,0,1
2020-10-1515:08:05,99,0,1
2020-10-1515:08:05,98,0,1
2020-10-1515:08:05,,0,1
2020-10-1515:08:06,,0,1
2020-10-1515:08:06,,0,1
2020-10-1515:08:06,,0,1
2020-10-1515:08:07,98,0,1
2020-10-1515:08:07,,0,1
2020-10-1515:08:07,100,0,1
2020-10-1515:08:08,101,0,1
2020-10-1515:08:08,101,0,1
2020-10-1515:08:08,102,0,1
2020-10-1515:08:09,,0,1
2020-10-1515:08:09,104,0,1
2020-10-1515:08:09,104,0,1
2020-10-1515:08:10,105,0,1
2020-10-1515:08:10,105,0,1
2020-10-1515:08:10,106,0,1
2020-10-1515:08:10,106,0,1
2020-10-1515:08:11,107,0,1
2020-10-1515:08:11,,0,1
2020-10-1515:08:11,,0,1
2020-10-1515:08:12,,0,1
2020-10-1515:08:12,108,0,1
2020-10-1515:08:12,108,0,1
2020-10-1515:08:13,108,0,1
2020-10-1515:08:13,108,0,1
2020-10-1515:08:13,109,0,1
2020-10-1515:08:14,109,0,1
2020-10-1515:08:15,109,0,1
2020-10-1515:08:15,109,0,1
2020-10-1515:08:15,109,0,1
2020-10-1515:08:15,109,0,1
2020-10-1515:08:16,109,0,1
2020-10-1515:08:16,110,0,1
2020-10-1515:08:16,110,0,1
2020-10-1515:08:17,110,0,1
2020-10-1515:08:17,110,0,1
2020-10-1515:08:17,110,0,1
2020-10-1515:08:18,110,0,1
2020-10-1515:08:18,110,0,1
2020-10-1515:08:18,110,0,1
2020-10-1515:08:19,110,0,1
2020-10-1515:08:19,,0,1
2020-10-1515:08:19,110,0,1
2020-10-1515:08:20,110,0,1
2020-10-1515:08:20,110,0,1
2020-10-1515:08:20,110,0,1
2020-10-1515:08:21,110,0,1
2020-10-1515:08:21,,0,1
2020-10-1515:08:21,,0,1
2020-10-1515:08:22,110,0,1
2020-10-1515:08:22,110,0,1
2020-10-1515:08:22,110,0,1
2020-10-1515:08:22,110,0,1
2020-10-1515:08:23,110,0,1
2020-10-1515:08:23,110,0,1
,110,0,1
2020-10-1515:08:24,110,0,1
2020-10-1515:08:24,110,0,1
2020-10-1515:08:24,110,0,1
2020-10-1515:08:25,110,0,1
2020-10-1515:08:25,110,0,1
2020-10-1515:08:25,110,0,1
2020-10-1515:08:26,110,0,1
2020-10-1515:08:26,110,0,1
2020-10-1515:08:26,110,0,1
2020-10-1515:08:27,110,0,1
2020-10-1515:08:27,110,0,1
2020-10-1515:08:27,110,0,1
2020-10-1515:08:28,110,0,1
2020-10-1515:08:28,110,0,1
2020-10-1515:08:28,110,0,1
2020-10-1515:08:29,110,0,1
2020-10-1515:08:29,110,0,1
2020-10-1515:08:29,110,0,1
2020-10-1515:08:29,110,0,1
2020-10-1515:08:30,110,0,1
2020-10-1515:08:30,110,0,1
2020-10-1515:08:30,110,0,1
2020-10-1515:08:31,110,0,1
2020-10-1515:08:31,110,0,1
2020-10-1515:08:31,110,0,1
2020-10-1515:08:32,110,0,1
2020-10-1515:08:32,110,0,1
2020-10-1515:08:32,110,0,1
2020-10-1515:08:33,110,0,1
2020-10-1515:08:33,110,0,1
2020-10-1515:08:33,110,0,1
2020-10-1515:08:34,110,0,1
2020-10-1515:08:34,110,0,1
2020-10-1515:08:34,110,0,1
2020-10-1515:08:35,110,0,1
2020-10-1515:08:35,110,0,1
2020-10-1515:08:35,110,0,1
2020-10-1515:08:36,110,0,1
2020-10-1515:08:36,110,0,1
2020-10-1515:08:36,110,0,1
2020-10-1515:08:36,110,0,1
2020-10-1515:08:37,110,0,1
2020-10-1515:08:37,110,0,1
2020-10-1515:08:37,110,0,1
2020-10-1515:08:38,110,0,1
2020-10-1515:08:38,110,0,1
2020-10-1515:08:38,110,0,1
2020-10-1515:08:39,109,0,1
2020-10-1515:08:39,109,0,1
2020-10-1515:08:39,108,0,1
2020-10-1515:08:40,108,0,1
2020-10-1515:08:40,108,0,1
2020-10-1515:08:40,107,0,1
2020-10-1515:08:41,107,0,1
2020-10-1515:08:41,107,0,1
2020-10-1515:08:41,106,0,1
2020-10-1515:08:42,106,0,1
2020-10-1515:08:42,105,0,1
2020-10-1515:08:42,105,0,1
2020-10-1515:08:43,104,0,1
2020-10-1515:08:43,104,0,1
2020-10-1515:08:43,103,0,1
2020-10-1515:08:43,103,0,1
2020-10-1515:08:44,103,0,1
2020-10-1515:08:44,103,0,1
2020-10-1515:08:44,103,0,1
2020-10-1515:08:45,1,0,1
2020-10-1515:08:45,101,0,1
2020-10-1515:08:45,101,0,1
2020-10-1515:08:46,100,0,1
2020-10-1515:08:46,100,0,1
2020-10-1515:08:46,,0,1
2020-10-1515:08:47,,0,1
2020-10-1515:08:47,98,0,1
2020-10-1515:08:47,98,0,1
2020-10-1515:08:48,,0,1
2020-10-1515:08:48,97,0,1
2020-10-1515:08:48,97,0,1
2020-10-1515:08:49,96,0,1
2020-10-1515:08:49,96,0,1
2020-10-1515:08:49,96,0,1
2020-10-1515:08:50,50,0,1
2020-10-1515:08:50,95,0,1
2020-10-1515:08:50,,0,1
2020-10-1515:08:51,,0,1
2020-10-1515:08:51,94,0,1
2020-10-1515:08:51,94,0,1
2020-10-1515:08:51,94,0,1
2020-10-1515:08:52,93,0,1
2020-10-1515:08:52,,0,1
2020-10-1515:08:52,,0,1
2020-10-1515:08:53,94,0,1
2020-10-1515:08:53,5,0,1
2020-10-1515:08:53,95,0,1
2020-10-1515:08:54,95,0,1
2020-10-1515:08:54,96,0,1
2020-10-1515:08:54,97,0,1
2020-10-1515:08:55,98,0,1
2020-10-1515:08:55,99,0,1
2020-10-1515:08:55,100,0,1
2020-10-1515:08:56,1017,0,1
2020-10-1515:08:56,101,0,1
2020-10-1515:08:56,103,0,1
2020-10-1515:08:57,103,0,1
2020-10-1515:08:57,104,0,1
2020-10-1515:08:57,105,0,1
2020-10-1515:08:57,106,0,1
2020-10-1515:08:58,107,0,1
2020-10-1515:08:58,107,0,1
2020-10-1515:08:58,107,0,1
2020-10-1515:08:59,108,0,1
2020-10-1515:08:59,108,0,1
2020-10-1515:08:59,108,0,1
2020-10-1515:09:00,108,0,1
2020-10-1515:09:00,109,0,1
2020-10-1515:09:00,109,0,1
2020-10-1515:09:01,109,0,1
2020-10-1515:09:01,109,0,1
2020-10-1515:09:01,109,0,1
2020-10-1515:09:02,109,0,1
2020-10-1515:09:02,109,0,1
2020-10-1515:09:02,110,0,1
2020-10-1515:09:03,110,0,1
2020-10-1515:09:03,110,0,1
2020-10-1515:09:03,110,0,1
2020-10-1515:09:03,110,0,1
2020-10-1515:09:04,110,0,1
2020-10-1515:09:04,110,0,1
2020-10-1515:09:05,110,0,1
2020-10-1515:09:05,110,0,1
2020-10-1515:09:05,110,0,1
2020-10-1515:09:05,110,0,1
2020-10-1515:09:06,110,0,1
2020-10-1515:09:06,110,0,1
2020-10-1515:09:06,110,0,1
2020-10-1515:09:07,110,0,1
2020-10-1515:09:07,110,0,1
2020-10-1515:09:07,110,0,1
2020-10-1515:09:08,110,0,1
2020-10-1515:09:08,,0,1
2020-10-1515:09:08,,0,1
2020-10-1515:09:09,110,0,1
2020-10-1515:09:09,110,0,1
2020-10-1515:09:09,110,0,1
2020-10-1515:09:10,110,0,1
2020-10-1515:09:10,110,0,1
2020-10-1515:09:10,110,0,1
2020-10-1515:09:11,110,0,1
2020-10-1515:09:11,110,0,1
2020-10-1515:09:11,110,0,1
2020-10-1515:09:11,110,0,1
2020-10-1515:09:12,111,0,1
2020-10-1515:09:12,111,0,1
2020-10-1515:09:12,111,0,1
2020-10-1515:09:13,,0,1
2020-10-1515:09:13,110,0,1
2020-10-1515:09:13,110,0,1
2020-10-1515:09:14,,0,1
2020-10-1515:09:14,,0,1
2020-10-1515:09:14,,0,1
2020-10-1515:09:15,110,0,1
2020-10-1515:09:15,110,0,1
2020-10-1515:09:15,110,0,1
2020-10-1515:09:16,110,0,1
2020-10-1515:09:16,110,0,1
2020-10-1515:09:16,110,0,1
2020-10-1515:09:17,110,0,1
2020-10-1515:09:17,,0,1
2020-10-1515:09:17,110,0,1
2020-10-1515:09:16,110,0,1
2020-10-1515:09:18,,0,1
2020-10-1515:09:18,110,0,1
2020-10-1515:09:19,110,0,1
2020-10-1515:09:19,110,0,1
2020-10-1515:09:19,110,0,1
2020-10-1515:09:19,110,0,1
2020-10-1515:09:20,110,0,1
2020-10-1515:09:20,110,0,1
2020-10-1515:09:20,110,0,1
2020-10-1515:09:21,110,0,1
2020-10-1515:09:21,110,0,1
2020-10-1515:09:21,110,0,1
2020-10-1515:09:22,110,0,1
2020-10-1515:09:22,110,0,1
2020-10-1515:09:22,110,0,1
2020-10-1515:09:23,110,0,1
2020-10-1515:09:23,110,0,1
2020-10-1515:09:23,,0,1
2020-10-1515:09:24,,0,1
2020-10-1515:09:24,,0,1
2020-10-1515:09:24,,0,1
2020-10-1515:09:24,,0,1
2020-10-1515:09:25,110,0,1
2020-10-1515:09:25,110,0,1
2020-10-1515:09:25,110,0,1
2020-10-1515:09:26,110,0,1
2020-10-1515:09:26,110,0,1
2020-10-1515:09:26,110,0,1
2020-10-1515:09:27,110,0,1
2020-10-1515:09:27,110,0,1
2020-10-1515:09:27,110,0,1
2020-10-1515:09:28,110,0,1
2020-10-1515:09:28,110,0,1
2020-10-1515:09:28,110,0,1
2020-10-1515:09:29,110,0,1
2020-10-1515:09:29,110,0,1
2020-10-1515:09:29,110,0,1
2020-10-1515:09:30,110,0,1
2020-10-1515:09:30,110,0,1
2020-10-1515:09:30,110,0,1
2020-10-1515:09:31,110,0,1
2020-10-1515:09:31,110,0,1
2020-10-1515:09:31,110,0,1
2020-10-1515:09:32,110,0,1
2020-10-1515:09:32,110,0,1
2020-10-1515:09:32,110,0,1
2020-10-1515:09:33,110,0,1
2020-10-1515:09:33,110,0,1
2020-10-1515:09:33,110,0,1
2020-10-1515:09:33,110,0,1
2020-10-1515:09:34,110,0,1
2020-10-1515:09:34,110,0,1
2020-10-1515:09:34,110,0,1
2020-10-1515:09:35,110,0,1
2020-10-1515:09:35,110,0,1
2020-10-1515:09:35,110,0,1
2020-10-1515:09:36,110,0,1
2020-10-1515:09:36,110,0,1
2020-10-1515:09:36,110,0,1
2020-10-1515:09:37,110,0,1
2020-10-1515:09:37,110,0,1
2020-10-1515:09:37,110,0,1
2020-10-1515:09:38,110,0,1
2020-10-1515:09:38,110,0,1
2020-10-1515:09:38,110,0,1
2020-10-1515:09:39,110,0,1
2020-10-1515:09:39,110,0,1
2020-10-1515:09:39,110,0,1
2020-10-1515:09:40,110,0,1
2020-10-1515:09:40,110,0,1
2020-10-1515:09:40,110,0,1
2020-10-1515:09:40,110,0,1
2020-10-1515:09:41,110,0,1
2020-10-1515:09:41,110,0,1
2020-10-1515:09:41,110,0,1
2020-10-1515:09:42,110,0,1
2020-10-1515:09:42,1117,0,1
2020-10-1515:09:42,110,0,1
2020-10-1515:09:43,110,0,1
2020-10-1515:09:43,110,0,1
2020-10-1515:09:43,110,0,1
2020-10-1515:09:44,110,0,1
2020-10-1515:09:44,110,0,1
2020-10-1515:09:44,110,0,1
2020-10-1515:09:45,110,0,1
2020-10-1515:09:45,110,0,1
2020-10-1515:09:45,110,0,1
2020-10-1515:09:46,110,0,1
2020-10-1515:09:46,110,0,1
