date_time,speed,lane,auto
2020-10-1515:40:22,68,1,1
2020-10-1515:40:22,69,1,1
2020-10-1515:40:23,69,1,1
2020-10-1515:40:23,48,1,1
2020-10-1515:40:23,1,1,1
2020-10-1515:40:24,,1,1
2020-10-1515:40:24,74,1,1
2020-10-1515:40:24,75,1,1
2020-10-1515:40:25,76,1,1
2020-10-1515:40:25,78,1,1
2020-10-1515:40:25,79,1,1
2020-10-1515:40:26,80,1,1
2020-10-1515:40:26,,1,1
2020-10-1515:40:26,,1,1
2020-10-1515:40:27,82,1,1
2020-10-1515:40:27,82,1,1
2020-10-1515:40:27,83,1,1
2020-10-1515:40:27,83,1,1
2020-10-1515:40:28,83,1,1
2020-10-1515:40:28,83,1,1
2020-10-1515:40:28,84,1,1
2020-10-1515:40:29,84,1,1
2020-10-1515:40:29,84,1,1
2020-10-1515:40:29,85,1,1
2020-10-1515:40:30,86,1,1
2020-10-1515:40:30,86,1,1
2020-10-1515:40:30,4,1,1
2020-10-1515:40:31,88,1,1
2020-10-1515:40:31,89,1,1
2020-10-1515:40:31,89,1,1
2020-10-1515:40:32,89,1,1
2020-10-1515:40:32,48,1,1
2020-10-1515:40:32,90,1,1
2020-10-1515:40:33,,1,1
2020-10-1515:40:33,,1,1
2020-10-1515:40:33,,1,1
2020-10-1515:40:33,,1,1
2020-10-1515:40:34,,1,1
2020-10-1515:40:34,,1,1
2020-10-1515:40:34,,1,1
2020-10-1515:40:35,48,1,1
2020-10-1515:40:35,90,1,1
2020-10-1515:40:35,89,1,1
2020-10-1515:40:36,4,1,1
2020-10-1515:40:36,86,1,1
2020-10-1515:40:36,84,1,1
2020-10-1515:40:37,82,1,1
2020-10-1515:40:37,,1,1
2020-10-1515:40:37,78,1,1
2020-10-1515:40:38,76,1,1
2020-10-1515:40:38,,1,1
2020-10-1515:40:38,72,1,1
2020-10-1515:40:39,69,1,1
2020-10-1515:40:39,68,1,1
2020-10-1515:40:39,,1,1
2020-10-1515:40:39,65,1,1
2020-10-1515:40:40,64,1,1
2020-10-1515:40:40,63,1,1
2020-10-1515:40:40,63,1,1
2020-10-1515:40:41,63,1,1
2020-10-1515:40:41,63,1,1
2020-10-1515:40:41,63,1,1
2020-10-1515:40:42,,1,1
2020-10-1515:40:42,,1,1
2020-10-1515:40:42,,1,1
2020-10-1515:40:43,,1,1
2020-10-1515:40:43,,1,1
2020-10-1515:40:43,,1,1
2020-10-1515:40:44,63,1,1
2020-10-1515:40:44,63,1,1
2020-10-1515:40:44,63,1,1
2020-10-1515:40:45,63,1,1
2020-10-1515:40:45,63,1,1
2020-10-1515:40:45,63,1,1
2020-10-1515:40:46,63,1,1
2020-10-1515:40:46,64,1,1
2020-10-1515:40:46,65,1,1
2020-10-1515:40:46,66,1,1
2020-10-1515:40:47,67,1,1
2020-10-1515:40:47,68,1,1
2020-10-1515:40:47,69,1,1
2020-10-1515:40:48,71,1,1
2020-10-1515:40:48,,1,1
2020-10-1515:40:48,,1,1
2020-10-1515:40:49,,1,1
2020-10-1515:40:49,,1,1
2020-10-1515:40:49,76,1,1
2020-10-1515:40:50,,1,1
2020-10-1515:40:50,,1,1
2020-10-1515:40:50,,1,1
2020-10-1515:40:51,,1,1
2020-10-1515:40:51,,1,1
2020-10-1515:40:51,4,1,1
2020-10-1515:40:52,4,1,1
2020-10-1515:40:52,84,1,1
2020-10-1515:40:52,84,1,1
2020-10-1515:40:53,86,1,1
2020-10-1515:40:53,86,1,1
2020-10-1515:40:53,88,1,1
2020-10-1515:40:54,88,1,1
2020-10-1515:40:54,90,1,1
2020-10-1515:40:54,90,1,1
2020-10-1515:40:54,,1,1
2020-10-1515:40:55,,1,1
2020-10-1515:40:55,93,1,1
2020-10-1515:40:55,,1,1
2020-10-1515:40:56,93,1,1
2020-10-1515:40:56,4,1,1
2020-10-1515:40:56,,1,1
2020-10-1515:40:57,90,1,1
2020-10-1515:40:57,87,1,1
2020-10-1515:40:57,86,1,1
2020-10-1515:40:58,84,1,1
2020-10-1515:40:58,82,1,1
2020-10-1515:40:58,,1,1
2020-10-1515:40:59,,1,1
